#Variables:
#tasmax_CNRM-CM5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_rcp45(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_rcp45(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_rcp45(mm):Precipitation
#rsds_CNRM-CM5_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.9378 Latitude, -110.4391 Longitude (closest value to Latitude:44.921651, Longitude:-110.429834087) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_rcp45(K),tasmin_CNRM-CM5_rcp45(K),rhsmax_CNRM-CM5_rcp45(%),rhsmin_CNRM-CM5_rcp45(%),pr_CNRM-CM5_rcp45(mm),rsds_CNRM-CM5_rcp45(Wm-2)
2035-11-18,273.003021,260.404846,94.608780,52.625813,0.638289,68.512131
2035-11-19,278.561066,265.437866,99.710159,54.266899,7.534189,70.425751
2035-11-20,277.354431,268.626007,91.547646,59.784237,0.712518,74.398956
2035-11-21,277.870819,267.984161,100.000000,48.182720,6.116382,70.350769
2035-11-22,273.815826,261.132477,94.315331,46.022423,0.000000,92.518166
2035-11-23,272.060364,264.502563,99.798698,56.458885,0.422420,63.563183
2035-11-24,269.716797,259.544128,99.764397,42.122009,0.000000,88.465279
2035-11-25,271.893097,260.675232,100.000000,43.297176,0.965520,84.710045
2035-11-26,272.632874,259.206940,99.157547,54.676537,1.800474,74.319077
2035-11-27,272.549164,264.169983,100.000000,63.696720,1.135812,57.751377
2035-11-28,269.606689,258.119873,93.738846,45.878189,1.340089,85.793579
2035-11-29,271.851593,255.703506,92.487068,50.119625,0.805071,68.615768
2035-11-30,273.415558,259.300446,96.859505,57.006481,0.964184,68.159615
2035-12-01,272.943817,267.130127,99.847977,58.706856,1.456812,50.598812
2035-12-02,270.835815,255.912537,99.932129,45.848171,0.353451,85.783768
2035-12-03,270.458374,256.181335,99.691605,58.338886,0.692771,70.810333
2035-12-04,270.473083,262.548126,100.000000,60.232399,1.872997,61.447296
2035-12-05,264.709656,255.071655,99.922142,41.532997,0.815073,77.793053
2035-12-06,266.339050,248.373337,93.232780,52.235958,0.388616,61.840942
2035-12-07,269.413116,261.703430,99.937767,65.908272,1.233549,49.288773
2035-12-08,268.314941,258.802521,99.978394,57.741741,0.298080,72.464783
2035-12-09,270.365356,264.176544,100.000000,60.219666,3.771800,52.723675
2035-12-10,263.901703,254.211273,99.951828,60.252190,0.568304,60.496380
2035-12-11,261.623383,249.680969,97.189972,55.112030,0.000000,82.005280
2035-12-12,258.518188,246.587906,93.439125,51.620609,0.791591,66.787384
2035-12-13,254.930283,242.023422,76.998093,38.961208,0.000000,78.628044
2035-12-14,253.568375,241.489090,83.074463,43.143097,0.588752,75.782356
2035-12-15,254.285400,239.904404,85.712837,43.952740,0.000000,80.959648
2035-12-16,260.713348,243.084641,92.185104,38.737877,0.593859,52.881611
2035-12-17,274.893982,260.477661,100.000000,68.127769,6.473970,37.404282
2035-12-18,275.258179,266.900574,96.346748,55.421021,1.569880,59.278099
2035-12-19,273.745392,259.862183,99.276802,58.734283,3.337254,43.622139
2035-12-20,273.466370,265.316040,96.801964,62.550648,0.729117,52.850685
2035-12-21,274.802277,266.025055,100.000000,90.952385,3.447792,48.842052
2035-12-22,277.981934,268.839325,100.000000,64.403008,4.003717,63.393642
2035-12-23,275.384125,262.870697,100.000000,62.434032,3.282450,37.216843
2035-12-24,271.852692,259.446869,100.000000,61.756844,0.328428,56.275398
2035-12-25,266.796783,251.724777,100.000000,44.375336,0.000000,79.682693
2035-12-26,268.657654,254.260529,77.208214,34.302059,0.000000,83.065338
2035-12-27,272.951416,255.670883,90.619614,40.677155,0.000000,68.747093
2035-12-28,272.191193,260.366699,100.000000,44.528748,0.952208,74.556694
2035-12-29,278.110260,264.012238,100.000000,61.593895,3.224418,53.724209
2035-12-30,273.756744,266.112061,100.000000,95.069267,1.835298,39.891842
2035-12-31,278.284546,271.684021,100.000000,56.372223,1.618835,49.524139
2036-01-01,278.569092,267.460419,100.000000,51.598236,2.243438,77.674416
2036-01-02,275.928253,262.342865,100.000000,57.119228,0.000000,65.884888
2036-01-03,274.167999,260.578003,100.000000,57.949131,1.137571,70.395256
2036-01-04,272.702301,257.827148,100.000000,57.991356,0.000000,79.570335
2036-01-05,265.330048,254.143021,100.000000,49.510502,0.000000,83.140831
2036-01-06,275.916626,256.211243,84.155968,49.215839,0.000000,71.102493
2036-01-07,275.562866,261.093903,96.073830,49.818409,0.000000,83.079987
2036-01-08,275.590637,261.042664,80.731033,42.716911,0.000000,80.036926
2036-01-09,274.373901,261.959961,79.009628,44.132000,0.000000,86.758698
2036-01-10,273.788239,259.006989,89.756104,54.157761,0.390453,65.845894
2036-01-11,274.038330,261.733093,100.000000,78.778831,3.017454,40.894661
2036-01-12,269.308563,263.474640,93.529457,60.205597,0.927857,67.279716
2036-01-13,265.343506,252.554825,100.000000,55.386089,0.000000,76.469757
2036-01-14,265.832764,261.659180,89.113380,56.818123,1.789076,69.043175
2036-01-15,263.964569,250.752197,96.270706,52.015141,0.000000,90.971542
2036-01-16,265.501404,249.131821,97.906654,46.039673,0.000000,98.898979
2036-01-17,266.028961,249.237259,100.000000,51.291912,0.000000,88.663414
2036-01-18,265.174713,249.284744,96.908463,47.509052,0.000000,98.515831
2036-01-19,266.293182,249.774963,100.000000,49.605728,0.000000,104.689354
2036-01-20,265.150146,250.094910,100.000000,49.332005,0.296820,102.546753
2036-01-21,265.239075,249.316238,81.280319,53.640102,0.000000,82.779259
2036-01-22,266.421661,253.318253,93.368683,59.297161,0.000000,82.473602
2036-01-23,266.950500,253.232529,93.164459,51.148266,0.000000,92.082047
2036-01-24,266.583984,251.760300,100.000000,47.481724,0.000000,107.146545
2036-01-25,269.035522,255.973450,100.000000,59.300606,0.392438,64.506577
2036-01-26,271.116486,255.016205,100.000000,58.354595,0.349800,79.336426
2036-01-27,274.991852,260.914154,100.000000,92.296890,3.270215,45.573719
2036-01-28,273.328186,260.436401,100.000000,51.659218,1.390345,102.260620
2036-01-29,276.359344,259.521545,100.000000,56.399837,0.409946,107.017990
2036-01-30,279.178345,263.643738,99.833466,65.967728,1.833188,70.278114
2036-01-31,277.523590,265.296448,99.563324,56.783859,0.000000,98.125435
2036-02-01,278.742981,265.061951,100.000000,63.591183,1.644973,91.389275
2036-02-02,277.554626,265.400360,99.505867,64.990013,0.865038,91.337631
2036-02-03,278.961670,267.414703,94.262169,59.047623,2.862400,93.745911
2036-02-04,276.402557,265.086700,100.000000,64.570442,0.000000,63.621231
2036-02-05,276.380951,261.516693,99.752151,50.914639,2.000772,124.857346
2036-02-06,277.810669,261.448578,87.596016,51.739639,0.000000,128.219604
2036-02-07,279.718903,265.098114,90.842697,61.062424,0.355535,95.449234
2036-02-08,279.104889,265.517120,100.000000,50.301777,0.000000,125.641792
2036-02-09,278.025055,265.317963,100.000000,47.174644,0.000000,115.876129
2036-02-10,278.711792,262.245453,99.960693,49.601772,1.755451,98.659584
2036-02-11,277.780151,259.271362,99.733795,55.648575,0.533998,97.504646
2036-02-12,274.543579,261.432831,99.969887,37.877167,0.836414,117.628555
2036-02-13,270.918518,253.075653,99.937164,41.927292,0.000000,140.442581
2036-02-14,270.683380,248.197861,99.851242,40.919922,0.000000,142.671036
2036-02-15,274.254456,254.075485,97.669098,39.160728,0.000000,156.874207
2036-02-16,275.981720,255.103638,98.343109,41.248672,0.000000,156.240906
2036-02-17,277.353912,258.384155,99.254272,45.324955,0.000000,152.033813
2036-02-18,278.293396,260.359619,99.300346,53.259739,0.000000,123.770538
2036-02-19,278.337830,262.631775,99.263474,52.639122,0.000000,150.072952
2036-02-20,280.465820,262.675812,99.424736,41.192818,0.000000,164.834839
2036-02-21,281.568604,263.327759,90.429840,40.526554,0.000000,169.522232
2036-02-22,282.033051,262.589996,89.919518,37.452641,0.000000,164.233612
2036-02-23,280.720001,262.595001,85.273338,38.098991,0.000000,138.424118
2036-02-24,280.720703,265.489197,88.730255,42.885342,0.000000,140.329376
2036-02-25,280.229309,268.873718,97.625084,47.355160,0.000000,118.770981
2036-02-26,280.212067,270.772461,99.132645,50.303219,2.823620,111.819115
2036-02-27,278.507568,269.368561,91.152290,39.095684,0.420519,165.477615
2036-02-28,278.914795,262.964264,81.022110,44.445911,2.169360,110.105309
2036-02-29,278.707916,264.129822,90.117325,53.883926,3.536338,93.958511
2036-03-01,278.501038,265.295380,99.212540,63.321941,4.903316,77.811707
2036-03-02,278.257355,264.419373,99.304749,40.981281,0.839544,172.552032
2036-03-03,276.931305,262.266663,94.452599,38.704807,0.476951,145.960068
2036-03-04,276.084991,257.673157,89.395309,42.154537,0.461773,146.653168
2036-03-05,275.276398,261.355530,94.456718,44.267952,4.205602,125.497833
2036-03-06,274.999634,261.501038,99.218956,30.741484,1.047947,191.679398
2036-03-07,278.932190,260.270386,78.934311,36.588001,0.760880,149.609741
2036-03-08,278.557312,264.714447,99.223869,46.865242,0.532126,166.989716
2036-03-09,276.320129,266.703674,99.068748,51.891342,4.263872,128.188232
2036-03-10,275.739777,268.416931,92.461769,50.279518,1.152626,129.280487
2036-03-11,274.595551,262.764252,92.235771,36.319263,0.000000,202.393219
2036-03-12,278.431793,261.492340,84.298553,43.303169,0.640068,128.449905
2036-03-13,277.357483,266.195984,97.260750,41.291031,1.567806,151.389694
2036-03-14,276.552429,264.818085,85.998634,34.538834,0.542052,190.532288
2036-03-15,277.814728,262.054840,99.272316,40.292530,1.159973,216.096558
2036-03-16,280.158997,263.506470,99.431793,36.985779,1.540412,204.216736
2036-03-17,276.207458,263.276367,91.788368,41.376896,0.724435,155.693192
2036-03-18,276.750275,258.177643,87.214882,38.588707,0.455048,215.015305
2036-03-19,276.951477,260.040863,91.792656,36.849545,0.000000,227.650146
2036-03-20,278.468445,264.259918,76.521317,42.289932,1.427215,168.856339
2036-03-21,276.664459,266.484955,93.799744,37.089565,0.680353,225.018066
2036-03-22,282.704224,262.861725,84.468704,41.484825,0.000000,220.841217
2036-03-23,285.791321,270.623108,71.046425,41.946869,0.000000,214.204514
2036-03-24,281.656677,273.643372,89.169357,44.204773,0.720080,149.336685
2036-03-25,280.919281,273.632080,99.426247,38.965889,6.126583,205.018234
2036-03-26,278.498901,263.823120,83.978722,37.810421,0.000000,217.271713
2036-03-27,280.414459,267.227631,87.525208,42.819710,0.823663,145.883804
2036-03-28,284.963684,272.831696,99.267944,42.880875,4.166210,165.779373
2036-03-29,279.438049,269.584473,86.141518,40.050110,0.975143,199.371078
2036-03-30,281.788452,265.685333,99.403511,43.371620,0.485518,141.047897
2036-03-31,286.018219,271.327118,99.870865,41.886799,2.863676,221.577866
2036-04-01,285.255463,271.050964,90.813606,40.387714,0.000000,232.541855
2036-04-02,283.343323,268.777740,95.682510,36.664356,0.948052,261.129242
2036-04-03,284.051392,275.291901,88.139679,40.666252,4.003146,217.883270
2036-04-04,284.655060,271.212494,94.334496,41.280647,3.375924,242.509125
2036-04-05,283.326477,274.071503,99.623901,37.825253,4.367177,214.829208
2036-04-06,280.455719,268.164429,88.566437,26.268156,0.586285,255.458374
2036-04-07,281.622528,268.136139,84.777206,33.179272,2.237873,170.332657
2036-04-08,278.814056,264.917542,85.001831,31.536253,2.772612,264.466400
2036-04-09,280.654480,264.156891,86.670006,33.988777,1.945428,235.931808
2036-04-10,278.964447,273.476685,84.365082,26.208994,0.611576,258.300812
2036-04-11,278.456604,260.307190,78.909279,25.824821,0.000000,301.257111
2036-04-12,288.095764,269.789276,73.759598,35.071335,0.000000,279.733612
2036-04-13,291.061676,273.332397,69.805229,33.933079,0.000000,296.314331
2036-04-14,289.472321,274.519379,75.121483,37.736561,0.000000,261.619263
2036-04-15,291.608124,272.309631,89.914040,37.022404,0.000000,265.272919
2036-04-16,290.496429,276.257477,84.502846,41.452251,0.000000,247.653183
2036-04-17,289.016113,275.821899,86.329292,40.541901,0.875347,246.399017
2036-04-18,281.727051,274.858978,99.867783,45.700085,1.604447,224.518021
2036-04-19,280.589050,272.722015,94.334999,28.324329,2.924291,288.307953
2036-04-20,282.970703,268.142822,82.951241,27.498528,0.000000,303.662933
2036-04-21,284.462677,267.795776,83.787910,31.133959,0.000000,308.697205
2036-04-22,286.405609,271.742126,100.000000,31.199268,0.000000,300.036499
2036-04-23,289.556335,268.687256,84.745331,27.257145,0.000000,311.086304
2036-04-24,289.316132,269.702789,96.226807,31.758917,0.000000,311.627686
2036-04-25,291.398651,272.015472,86.987785,20.686392,0.000000,301.645721
2036-04-26,286.491364,271.774841,83.025299,32.072540,0.525623,225.866928
2036-04-27,282.222687,271.319214,98.679253,34.838444,2.552525,194.762863
2036-04-28,282.963867,272.594208,87.354057,30.029554,0.000000,299.861633
2036-04-29,289.789825,267.838226,83.184387,27.093288,0.000000,320.188385
2036-04-30,289.135284,270.196106,86.841774,29.716095,0.556959,261.924683
2036-05-01,284.535614,268.367401,91.253487,30.556355,0.000000,277.292328
2036-05-02,285.620758,272.336060,86.880554,29.538677,0.000000,281.261017
2036-05-03,287.701447,269.746307,87.549789,24.870073,0.761976,314.420685
2036-05-04,289.673035,271.581390,91.220451,28.619997,0.987581,284.494537
2036-05-05,284.528961,274.908447,100.000000,34.964767,4.178154,192.986237
2036-05-06,282.562042,268.376221,100.000000,27.604792,1.391759,273.355988
2036-05-07,284.361816,268.372192,100.000000,27.972427,0.479631,298.263123
2036-05-08,288.659760,269.814575,84.887993,25.029310,0.000000,323.257324
2036-05-09,293.562134,273.431335,68.830399,23.855919,0.000000,328.344452
2036-05-10,291.811218,274.954193,61.126308,27.597483,2.033355,267.919922
2036-05-11,287.843933,274.998322,100.000000,26.600491,3.740276,268.174591
2036-05-12,282.586426,274.889496,100.000000,26.374712,12.482695,190.013428
2036-05-13,282.222046,269.214203,83.162445,26.759682,0.379297,298.139801
2036-05-14,287.366333,270.210052,83.379005,22.449610,0.000000,303.829224
2036-05-15,293.824249,274.349670,74.997162,20.098789,0.656209,323.274902
2036-05-16,293.264832,273.374207,89.813637,27.658073,0.000000,308.541748
2036-05-17,293.719879,275.114288,100.000000,30.366833,0.000000,308.523315
2036-05-18,296.348175,273.355255,100.000000,28.784115,0.000000,321.325104
2036-05-19,295.068878,276.798492,95.639122,29.910984,0.000000,320.022217
2036-05-20,297.571564,274.936707,97.096344,28.029770,0.000000,326.369202
2036-05-21,297.300110,275.080994,83.412010,26.482203,0.000000,328.114502
2036-05-22,297.352020,276.284454,77.146225,29.233122,1.625571,294.007111
2036-05-23,286.890411,280.479340,100.000000,35.979691,2.647560,208.350754
2036-05-24,294.510437,274.048523,100.000000,28.516245,0.000000,289.320190
2036-05-25,294.218658,274.378662,96.821022,25.867449,1.075310,289.363373
2036-05-26,298.290863,276.396362,87.181351,27.078434,0.288791,257.746216
2036-05-27,299.016327,279.338257,100.000000,26.106010,1.153807,247.848083
2036-05-28,296.612946,275.854645,100.000000,32.010757,7.962470,184.352936
2036-05-29,287.527679,273.151184,100.000000,28.647404,7.378300,244.910385
2036-05-30,291.741547,272.852020,100.000000,21.557463,0.000000,311.435303
2036-05-31,287.918945,273.004425,69.541801,26.287512,0.305524,237.609299
2036-06-01,284.748108,274.550781,100.000000,34.727898,12.090655,199.797775
2036-06-02,287.845245,271.800171,100.000000,27.524950,0.459014,302.860046
2036-06-03,291.005005,272.905701,80.291687,24.758205,1.796114,324.573792
2036-06-04,291.974915,273.641632,94.353493,30.453606,3.864092,217.596237
2036-06-05,287.163452,272.236115,100.000000,23.525917,1.492697,315.481964
2036-06-06,289.056274,272.401337,82.902313,24.481066,0.359592,288.952057
2036-06-07,288.770325,278.036469,92.214439,30.454943,3.915317,241.033829
2036-06-08,290.793762,277.640106,100.000000,30.119865,3.208627,260.254822
2036-06-09,290.256439,272.843567,100.000000,27.561211,4.395584,288.892914
2036-06-10,296.189240,273.892517,89.404030,23.021317,0.000000,325.454803
2036-06-11,295.414581,278.444458,72.651733,21.430838,4.659911,259.562561
2036-06-12,294.952423,276.808350,95.986755,27.290459,9.382556,274.708374
2036-06-13,291.378479,276.316040,94.392334,26.010765,0.385217,277.282227
2036-06-14,293.304382,271.543762,88.004494,21.098579,0.334515,320.872498
2036-06-15,299.062683,273.849365,76.450890,22.892672,1.912966,318.229065
2036-06-16,300.448425,277.522858,71.280083,21.213888,0.306774,313.117401
2036-06-17,297.652466,275.327118,100.000000,19.170082,0.549328,319.889557
2036-06-18,300.015961,276.898041,100.000000,19.751408,1.269746,300.495026
2036-06-19,298.333069,279.880463,100.000000,30.027409,0.000000,279.298126
2036-06-20,296.501526,283.514038,98.718483,33.788418,0.398146,248.106232
2036-06-21,297.472198,283.669312,100.000000,34.042080,1.545755,248.244843
2036-06-22,292.674194,279.607269,100.000000,34.384819,2.725066,241.679596
2036-06-23,298.798279,275.318634,99.779861,21.097801,0.851702,325.161774
2036-06-24,296.708710,282.165588,66.442070,19.315840,0.000000,181.274017
2036-06-25,292.408752,283.676605,100.000000,35.911125,12.145963,228.743225
2036-06-26,292.385284,283.211578,100.000000,30.045574,0.821166,280.055115
2036-06-27,300.464691,275.833405,89.521736,21.378132,2.060230,324.500336
2036-06-28,298.347565,280.355286,94.218178,26.425400,0.000000,273.989227
2036-06-29,297.935089,279.695404,99.798416,32.828018,0.927377,265.394806
2036-06-30,300.045319,278.863708,96.836159,28.784504,1.433010,305.670441
2036-07-01,298.701935,281.906281,93.919540,30.604099,9.999801,259.662354
2036-07-02,298.092834,282.877960,100.000000,23.691183,3.723994,290.120758
2036-07-03,299.682159,281.967957,78.998383,26.288546,3.393901,295.554932
2036-07-04,296.355682,280.609314,99.872734,32.703884,1.760892,237.447418
2036-07-05,291.552063,279.759583,87.182053,33.960312,1.228412,238.010391
2036-07-06,293.604828,273.330933,99.330742,29.624420,0.670957,315.537018
2036-07-07,299.561279,275.712372,84.000290,28.413645,0.000000,304.959686
2036-07-08,300.389954,278.637939,99.938774,32.952576,0.798788,299.349091
2036-07-09,302.384766,282.209778,96.338158,29.892509,2.652782,301.303650
2036-07-10,303.659729,283.795776,100.000000,26.026104,0.000000,275.706360
2036-07-11,304.435760,282.821777,99.621178,17.880550,1.931671,310.319122
2036-07-12,306.508148,281.232697,69.081810,15.493575,0.000000,317.207123
2036-07-13,305.616669,283.307678,70.614014,18.691221,0.869943,300.980133
2036-07-14,303.244110,285.116516,80.518021,26.241108,8.178814,254.824539
2036-07-15,301.111420,285.282410,89.660866,31.613920,6.124792,251.311081
2036-07-16,300.220978,285.581787,89.966469,31.905743,2.448096,234.124466
2036-07-17,301.857056,286.180878,74.541443,30.341286,3.852887,263.144348
2036-07-18,302.891602,284.139526,85.091873,28.684633,0.653085,281.206848
2036-07-19,303.320374,282.419647,85.555084,30.587433,5.174565,250.786621
2036-07-20,301.164093,284.300903,99.514893,35.381996,1.249673,232.184952
2036-07-21,300.655884,284.907257,99.890060,35.608978,0.741073,226.236832
2036-07-22,302.522308,284.638031,94.500633,30.865686,7.658536,236.283127
2036-07-23,300.469177,285.372192,99.539337,22.494385,0.700880,275.711548
2036-07-24,301.891907,278.246124,76.284828,17.912392,0.000000,315.958130
2036-07-25,301.447083,278.850983,72.841339,17.336346,0.000000,306.459381
2036-07-26,303.289215,278.325714,70.844017,18.559910,0.000000,315.463531
2036-07-27,302.154633,281.540039,70.076805,18.990652,0.000000,253.133713
2036-07-28,299.033539,282.129120,86.615616,28.478901,4.404424,252.466171
2036-07-29,300.296783,279.173340,90.867470,28.720333,3.915256,273.231232
2036-07-30,299.608765,279.075897,98.766121,29.853514,1.726524,249.352768
2036-07-31,303.103119,279.427032,93.531067,21.124207,0.000000,300.709686
2036-08-01,302.977051,280.903748,75.916481,19.908600,0.000000,279.571655
2036-08-02,304.074524,280.339386,81.169533,19.401392,0.000000,277.306183
2036-08-03,304.428406,282.041992,76.428352,19.031775,0.000000,289.216522
2036-08-04,305.283325,281.320465,77.177094,17.134315,0.000000,305.400940
2036-08-05,303.914459,281.799377,72.837357,19.671373,0.000000,298.791809
2036-08-06,302.211426,280.539429,77.575897,20.341528,0.000000,265.718536
2036-08-07,302.742401,278.712616,99.415993,18.475714,0.000000,287.568359
2036-08-08,304.261536,280.396332,55.199989,15.017506,0.000000,299.322327
2036-08-09,302.330414,278.680267,64.511551,18.215595,0.386333,273.586548
2036-08-10,301.941254,274.359253,76.106651,17.702175,0.000000,296.571777
2036-08-11,302.651611,277.627258,67.994751,17.165104,0.000000,279.366882
2036-08-12,303.353943,277.484070,67.069000,16.473623,0.000000,267.665314
2036-08-13,301.642273,280.219757,74.721657,19.478416,0.440236,243.770004
2036-08-14,299.398041,278.749908,85.848808,19.511662,0.000000,253.290802
2036-08-15,300.680786,276.547058,89.752419,21.467604,0.714106,240.606049
2036-08-16,300.869263,277.792084,98.528893,27.785364,2.425255,229.097748
2036-08-17,299.669006,278.757751,99.222977,17.943903,2.086605,258.040192
2036-08-18,302.553680,277.923798,70.346840,16.090733,0.000000,253.254623
2036-08-19,300.923004,279.249329,71.341896,17.596542,1.201657,239.768372
2036-08-20,302.721741,277.768066,78.346581,14.891054,0.563903,268.367981
2036-08-21,302.221466,281.319855,61.821518,14.032499,1.345315,266.675262
2036-08-22,300.257141,277.616852,95.155266,16.332317,0.000000,237.233292
2036-08-23,301.025024,276.765472,81.273880,15.298656,0.000000,263.014771
2036-08-24,302.035828,277.531586,63.549267,12.769263,0.000000,264.818146
2036-08-25,303.331085,275.423859,59.614002,11.162720,0.000000,265.617767
2036-08-26,303.294098,277.474579,41.543045,10.530555,0.000000,265.587921
2036-08-27,301.761871,277.524139,62.372715,11.605626,0.000000,250.030579
2036-08-28,298.467773,278.229980,69.236977,14.063822,0.000000,218.689301
2036-08-29,294.655426,275.700684,99.178337,23.904623,0.363291,218.464417
2036-08-30,292.962128,277.788971,99.531487,26.757141,0.584702,187.996857
2036-08-31,290.597870,275.554260,99.424316,30.358822,0.758358,191.007202
2036-09-01,291.129120,272.383728,99.067307,26.129934,0.347020,199.961548
2036-09-02,291.428345,271.525238,99.121094,24.923182,0.000000,212.122894
2036-09-03,294.095886,271.003052,99.080627,18.558350,0.000000,242.369247
2036-09-04,299.541046,272.603424,72.033791,13.812029,0.000000,244.007294
2036-09-05,301.140869,274.207367,52.310051,13.785522,0.000000,240.004456
2036-09-06,300.247986,275.460358,65.238014,13.974904,0.000000,214.477554
2036-09-07,295.867096,279.431732,99.417252,17.811592,1.383973,155.616684
2036-09-08,294.151001,272.780304,100.000000,18.468485,0.000000,211.122986
2036-09-09,299.065674,272.390900,77.960808,14.635896,0.000000,228.324463
2036-09-10,302.173798,273.236969,59.585804,11.633431,0.000000,236.704285
2036-09-11,300.832672,274.617859,63.014755,12.927986,0.000000,221.039902
2036-09-12,299.878204,276.925323,97.892960,16.417555,0.811282,210.314133
2036-09-13,300.958099,278.648102,82.286522,13.026545,0.359226,213.148941
2036-09-14,300.411560,276.067535,65.751213,14.073072,0.000000,199.521301
2036-09-15,300.068512,276.328461,66.064499,16.343517,0.000000,178.394104
2036-09-16,294.620178,277.894104,99.540977,19.739643,3.819532,115.719513
2036-09-17,285.975952,273.707184,99.506516,38.639687,4.098021,124.737953
2036-09-18,290.245605,270.442871,99.071945,23.645990,0.000000,196.722580
2036-09-19,291.225159,269.510376,99.469368,23.093882,0.000000,179.256531
2036-09-20,289.890320,271.902863,88.834045,29.273956,1.516845,164.339859
2036-09-21,290.926483,276.046967,99.414871,29.384211,1.252385,141.632416
2036-09-22,288.444122,277.009216,99.273346,21.403975,0.704071,175.180634
2036-09-23,292.775970,267.078796,81.823120,16.772896,0.000000,210.175278
2036-09-24,298.850311,271.055511,55.565907,16.765779,0.000000,207.820786
2036-09-25,294.335724,278.983032,96.773201,22.806112,0.434667,147.669785
2036-09-26,290.933197,267.974365,98.795067,22.517059,0.000000,201.070587
2036-09-27,294.819946,270.040009,93.736420,23.946747,0.000000,198.175095
2036-09-28,298.937195,273.966034,86.420242,18.081625,0.000000,198.419281
2036-09-29,299.927704,274.740936,59.692532,12.975554,0.000000,191.835236
2036-09-30,297.709503,275.893280,67.830986,14.338743,0.482114,183.720627
2036-10-01,298.665436,273.683014,70.068344,15.188607,0.000000,160.601044
2036-10-02,292.897552,275.581390,93.545540,30.808809,0.696368,104.692009
2036-10-03,292.640259,274.666779,99.643135,36.755733,7.860563,135.765228
2036-10-04,288.968750,275.175446,100.000000,37.663448,2.936487,96.065056
2036-10-05,286.202301,272.426025,99.937462,28.241301,0.339112,156.730438
2036-10-06,289.990173,267.994934,97.571922,20.246771,0.767986,184.166199
2036-10-07,290.209564,273.697418,73.441605,21.496778,0.000000,149.380966
2036-10-08,287.598907,271.753693,99.894630,29.206919,0.439114,131.969070
2036-10-09,288.504608,269.126862,99.913208,24.217672,0.000000,165.938583
2036-10-10,285.873718,272.622772,76.266472,27.363556,0.000000,105.456169
2036-10-11,288.041962,272.633911,99.927299,32.896259,0.000000,141.746933
2036-10-12,289.682983,270.238800,99.918205,32.014469,0.443494,155.323975
2036-10-13,288.911285,269.142151,100.000000,28.076998,0.000000,140.307129
2036-10-14,288.714417,274.341522,72.407021,32.018509,1.443204,106.375755
2036-10-15,287.869476,274.689362,100.000000,44.344856,3.336167,63.403309
2036-10-16,281.047272,267.841766,99.923561,32.772633,0.965075,143.260086
2036-10-17,281.035828,264.870239,100.000000,32.969070,0.000000,131.844070
2036-10-18,281.536072,269.224121,99.992279,33.086140,0.000000,131.429947
2036-10-19,281.156006,266.164978,99.998482,34.917313,0.000000,111.938713
2036-10-20,276.947845,267.843781,99.730896,34.706882,0.595328,105.539444
2036-10-21,275.452240,261.962677,100.000000,30.969627,0.000000,128.102570
2036-10-22,277.055878,259.689392,99.767967,24.463118,0.000000,147.016251
2036-10-23,279.775360,261.114410,99.147133,27.234035,0.000000,141.844894
2036-10-24,279.740723,262.457123,82.432701,30.011499,0.000000,114.081276
2036-10-25,279.723724,266.658966,99.926933,28.035086,0.000000,122.769890
2036-10-26,285.379089,264.885193,81.826576,22.042953,0.000000,140.246796
2036-10-27,288.072021,268.628082,51.541924,20.096317,0.000000,120.310043
2036-10-28,280.933685,270.697510,99.869774,30.082411,1.001345,81.203529
2036-10-29,280.809326,262.567383,99.806534,19.608604,0.000000,124.306633
2036-10-30,276.804718,271.711823,99.573151,28.187714,1.769630,68.094559
2036-10-31,279.921814,266.100311,99.776207,45.681561,3.321828,47.939407
2036-11-01,278.625366,265.084839,99.947411,46.657963,4.216009,84.490448
2036-11-02,272.778809,263.758240,99.945938,45.895683,2.093174,76.248734
2036-11-03,270.752594,261.981812,99.635307,49.471752,0.525017,77.547569
2036-11-04,270.450287,256.333038,87.985970,44.822796,1.724311,89.986320
2036-11-05,268.958008,253.423172,94.193062,49.479702,0.356175,82.847961
2036-11-06,270.067993,249.461212,99.825394,42.853691,0.482240,124.175552
2036-11-07,269.907379,250.972733,90.087105,42.082985,0.000000,118.995110
