#Variables:
#tasmax_CNRM-CM5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_rcp85(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_rcp85(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_rcp85(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_rcp85(mm):Precipitation
#rsds_CNRM-CM5_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.9378 Latitude, -110.4391 Longitude (closest value to Latitude:44.921651, Longitude:-110.429834087) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_rcp85(K),tasmin_CNRM-CM5_rcp85(K),rhsmax_CNRM-CM5_rcp85(%),rhsmin_CNRM-CM5_rcp85(%),pr_CNRM-CM5_rcp85(mm),rsds_CNRM-CM5_rcp85(Wm-2)
2033-08-15,298.563477,275.915100,98.650238,22.817099,0.000000,259.116516
2033-08-16,298.907166,274.284241,89.562157,21.699293,0.000000,272.684998
2033-08-17,302.174835,277.492249,88.013168,16.440882,0.000000,272.219543
2033-08-18,302.307251,280.062683,73.825142,17.267221,0.000000,248.272949
2033-08-19,301.276672,279.964478,82.246063,20.294159,0.000000,236.703781
2033-08-20,300.732849,280.457062,90.460327,24.208790,0.450515,227.912476
2033-08-21,301.553802,279.493408,98.619331,22.442551,2.830412,233.990173
2033-08-22,299.926849,279.895386,97.616005,24.856415,1.128571,205.228622
2033-08-23,299.161530,278.668823,99.147835,24.436018,0.781133,217.400589
2033-08-24,298.424164,278.625854,92.328690,25.855000,7.218564,220.817429
2033-08-25,295.927795,277.192688,98.342926,26.593073,3.129731,218.675720
2033-08-26,299.711121,275.430328,98.613876,20.166592,0.000000,260.389832
2033-08-27,300.427917,278.681396,82.601875,18.739782,0.000000,262.870148
2033-08-28,298.916840,277.728363,84.740936,20.669264,1.040125,263.144379
2033-08-29,302.583282,278.431366,87.366623,16.780167,0.000000,239.253250
2033-08-30,303.406006,282.320557,77.649536,16.070108,0.000000,240.251404
2033-08-31,304.035889,279.109528,74.111153,17.757172,0.000000,235.502792
2033-09-01,301.178955,281.800964,96.233757,20.752111,0.000000,181.712616
2033-09-02,295.988770,280.338226,94.314453,32.254135,0.377014,184.779724
2033-09-03,295.347992,276.375732,99.535873,30.279253,0.945058,199.013901
2033-09-04,295.035187,277.525208,99.688789,30.291468,0.000000,190.711288
2033-09-05,292.577637,277.652649,99.484505,28.123915,2.851940,193.704285
2033-09-06,293.712280,275.191223,100.000000,28.171221,1.712670,200.548111
2033-09-07,293.170624,275.064728,99.185982,29.139565,3.239115,191.154587
2033-09-08,291.917847,274.691528,99.182060,29.031378,3.934211,190.796951
2033-09-09,290.311890,271.191406,99.206345,27.284210,1.026670,195.495300
2033-09-10,289.653534,270.899597,99.780945,26.395559,1.405523,198.390244
2033-09-11,292.125244,269.844727,92.655304,20.792664,0.000000,232.210587
2033-09-12,292.015808,271.188812,63.053421,19.505404,0.000000,199.666870
2033-09-13,291.151581,277.233582,92.707108,26.962324,0.336620,167.991684
2033-09-14,286.720856,271.306885,93.616310,24.300190,1.340054,173.421021
2033-09-15,289.234039,270.789154,70.609993,24.215952,1.549127,181.790894
2033-09-16,292.676300,274.777161,83.675476,30.625799,0.000000,167.248428
2033-09-17,295.117126,272.800140,93.177467,26.893183,0.505073,179.723557
2033-09-18,297.244019,274.760040,79.597954,20.087021,0.000000,196.191269
2033-09-19,299.010223,273.621826,67.932747,15.468209,0.000000,213.220230
2033-09-20,300.220551,275.792938,64.720848,17.381952,0.000000,183.928146
2033-09-21,301.241180,276.312897,72.556030,19.276321,0.288598,198.274826
2033-09-22,301.987396,278.658234,99.489182,24.862787,0.000000,188.860199
2033-09-23,301.563538,280.183167,91.637909,26.944798,3.213381,172.849289
2033-09-24,295.844391,277.449524,99.227135,26.370781,0.000000,190.078537
2033-09-25,296.084290,271.152679,99.455818,19.248802,0.000000,204.852112
2033-09-26,299.070221,272.914246,79.647316,17.407801,0.000000,205.967957
2033-09-27,299.879272,274.499817,78.938408,17.933300,0.000000,199.548660
2033-09-28,301.533478,276.586121,85.186844,17.469326,0.000000,195.009659
2033-09-29,298.712372,279.888123,80.470871,22.707209,1.147967,131.971725
2033-09-30,295.793243,282.229340,95.433525,37.335163,2.696892,119.774918
2033-10-01,295.273590,277.893524,99.641235,36.042393,1.306287,134.617172
2033-10-02,288.409241,276.739899,100.000000,49.412540,8.027422,93.545906
2033-10-03,289.895172,277.609802,100.000000,31.372087,0.752760,145.571640
2033-10-04,291.852966,270.762299,87.225327,20.299810,0.323882,188.808578
2033-10-05,290.300201,270.057983,96.469109,22.843369,0.000000,182.470642
2033-10-06,290.170135,270.131256,97.467201,25.009604,0.000000,178.993439
2033-10-07,293.441223,270.522614,88.379715,20.665499,0.000000,185.089569
2033-10-08,294.323273,271.593018,82.822784,22.574516,0.000000,177.612350
2033-10-09,295.042419,273.312103,75.672485,21.221699,0.000000,176.310577
2033-10-10,293.944702,273.706635,82.784828,19.272873,0.000000,160.398468
2033-10-11,291.274597,273.306763,86.411522,26.782644,0.000000,140.917816
2033-10-12,289.766235,271.907898,100.000000,27.776434,0.000000,161.749695
2033-10-13,290.975647,269.110535,99.964195,28.990814,0.000000,159.233276
2033-10-14,292.633484,272.739410,77.846214,18.871359,0.000000,157.516052
2033-10-15,288.868317,272.207397,86.577797,26.126637,0.000000,139.640686
2033-10-16,282.628418,266.801788,94.007698,30.511919,0.333859,126.392952
2033-10-17,278.423248,268.074371,95.600281,38.287907,0.000000,85.984909
2033-10-18,276.029205,263.667633,87.570320,28.979527,0.423682,126.699532
2033-10-19,281.827881,260.808075,74.849861,20.898634,0.000000,140.360260
2033-10-20,284.407074,268.573181,55.460552,27.252865,0.000000,107.437714
2033-10-21,288.844818,272.782013,59.659500,32.305004,0.000000,126.122452
2033-10-22,290.062805,270.932098,66.722595,14.314109,0.000000,141.097977
2033-10-23,289.064484,274.750000,47.825829,23.115980,0.000000,114.789810
2033-10-24,288.550903,273.353302,63.885590,19.091745,0.000000,88.550331
2033-10-25,285.562439,276.056427,50.530693,22.606146,0.702244,90.923134
2033-10-26,288.535614,266.806458,99.940018,27.375723,0.000000,137.270676
2033-10-27,290.810577,268.026764,89.351631,25.982244,0.000000,136.160751
2033-10-28,293.844910,270.741516,82.511375,28.175364,0.000000,124.973061
2033-10-29,287.907288,275.671478,99.435829,38.069347,0.599940,73.024384
2033-10-30,289.919556,271.215729,99.894493,39.394268,0.000000,102.685402
2033-10-31,288.529388,273.825195,99.890892,35.986744,1.110201,103.301437
2033-11-01,285.441376,273.161224,99.913887,42.501183,0.986475,89.707916
2033-11-02,281.791351,276.354065,99.821236,35.375839,1.458102,79.785141
2033-11-03,278.247559,270.265961,99.782631,40.201679,2.669851,71.271133
2033-11-04,278.665497,269.724426,98.409996,42.458904,3.391845,87.236298
2033-11-05,277.086060,267.144440,93.909119,50.481628,3.662785,71.607826
2033-11-06,278.890533,272.026154,99.596909,40.385536,4.888895,83.508301
2033-11-07,280.898926,265.717194,99.906364,41.751625,7.292779,54.026806
2033-11-08,276.444519,261.432465,99.823669,53.063652,0.000000,107.075996
2033-11-09,278.945526,270.146301,99.601440,58.058025,3.456184,83.081276
2033-11-10,277.764709,267.320099,99.903633,49.313057,2.448904,96.554810
2033-11-11,274.741028,263.033417,99.934143,47.524353,0.000000,94.912277
2033-11-12,275.243591,260.279175,91.910553,41.292671,1.009008,96.443062
2033-11-13,277.685883,267.010254,100.000000,52.843395,0.848084,82.519135
2033-11-14,280.553802,271.161133,100.000000,57.932316,1.468033,76.053085
2033-11-15,276.815643,270.737335,100.000000,41.470833,2.956925,70.514832
2033-11-16,275.128448,265.183777,100.000000,46.993767,2.360406,67.143677
2033-11-17,280.032501,271.383484,100.000000,68.159050,9.637435,59.420227
2033-11-18,281.928497,272.457214,100.000000,52.041290,5.908273,70.822067
2033-11-19,282.145172,270.163971,99.860527,47.707771,0.000000,93.260216
2033-11-20,282.612061,268.341278,96.914818,47.649147,0.000000,92.522469
2033-11-21,278.933777,265.797699,93.928162,51.044365,0.000000,66.063133
2033-11-22,281.980255,273.702362,82.830269,45.795952,0.469765,73.038727
2033-11-23,278.656647,270.026764,99.795357,55.400681,0.287649,73.803459
2033-11-24,273.841217,262.769684,99.860031,48.682594,0.000000,92.030975
2033-11-25,274.696106,256.239532,99.707359,46.975292,0.000000,97.648628
2033-11-26,273.372467,261.354218,99.613426,52.812496,0.000000,70.010864
2033-11-27,274.012817,267.451630,99.843834,37.778553,0.339817,70.344177
2033-11-28,272.697296,266.489929,100.000000,45.456730,0.368200,58.720528
2033-11-29,270.074158,260.618958,100.000000,29.772463,1.670521,83.684235
2033-11-30,271.175140,254.372208,93.949219,29.819166,0.000000,92.992332
2033-12-01,273.943420,256.230194,82.132866,21.459499,0.000000,89.542427
2033-12-02,272.678619,256.326691,74.324532,29.505535,0.000000,68.184334
2033-12-03,277.453979,267.905334,99.677498,38.657192,0.497498,51.547718
2033-12-04,275.255798,269.224792,94.946495,45.355736,0.913096,72.216309
2033-12-05,276.369843,261.708740,99.735275,55.748627,1.368302,47.246349
2033-12-06,279.103577,272.282532,99.919525,51.975948,0.496244,67.124908
2033-12-07,279.491241,271.489197,98.355515,54.347832,1.925757,55.729656
2033-12-08,278.758759,270.421478,100.000000,62.234680,2.928846,55.291782
2033-12-09,276.407532,269.479065,100.000000,60.076908,4.509758,55.961369
2033-12-10,275.694336,262.305054,100.000000,60.170418,0.692406,51.273849
2033-12-11,277.584229,271.226410,99.327400,65.503143,0.000000,67.104790
2033-12-12,280.068909,267.273254,87.922569,42.810040,0.000000,77.655388
2033-12-13,275.868439,263.922668,90.741982,47.157009,0.000000,64.275314
2033-12-14,276.547211,262.687714,100.000000,58.114166,0.000000,76.823166
2033-12-15,274.023895,261.345001,100.000000,52.725826,0.000000,78.275772
2033-12-16,277.174072,261.539581,97.992432,41.061035,0.000000,70.591812
2033-12-17,275.817535,265.913818,93.429718,28.730663,0.426894,46.790123
2033-12-18,274.491699,260.108612,99.913277,54.635540,0.000000,77.707169
2033-12-19,274.818634,262.209442,93.592842,42.875538,0.000000,48.263802
2033-12-20,275.229279,260.985199,100.000000,52.253822,0.000000,69.332573
2033-12-21,278.756012,268.887604,100.000000,47.653198,0.709865,65.608246
2033-12-22,276.761505,268.259888,99.972626,45.809822,1.968234,57.281616
2033-12-23,269.988281,258.245178,100.000000,40.374897,0.000000,77.501091
2033-12-24,271.767059,252.255280,100.000000,35.741779,0.000000,76.982910
2033-12-25,277.620239,265.080505,78.116356,44.654354,0.000000,76.445496
2033-12-26,279.218323,266.409668,99.511269,58.633209,0.818303,71.910698
2033-12-27,273.880554,266.230316,100.000000,67.095909,5.030903,55.816666
2033-12-28,275.426971,265.513611,100.000000,55.892555,1.732156,69.499657
2033-12-29,273.108643,259.372131,99.968376,52.847694,0.000000,77.567039
2033-12-30,276.395508,262.239319,99.962730,62.966110,0.533433,59.890484
2033-12-31,278.047028,265.349762,100.000000,56.701389,0.000000,77.706673
2034-01-01,278.653870,264.840515,99.991020,49.450573,0.000000,83.578499
2034-01-02,278.763428,262.703461,94.305328,42.923347,0.000000,85.230080
2034-01-03,278.763794,263.030060,84.320412,40.429035,0.000000,86.397942
2034-01-04,278.525696,263.155823,61.087955,19.113554,0.000000,81.362129
2034-01-05,278.755402,264.212860,83.813622,38.932060,0.000000,85.192482
2034-01-06,279.955719,266.253448,93.353317,50.535915,0.281019,79.138878
2034-01-07,280.139404,267.939636,88.815849,41.579651,0.487604,87.877213
2034-01-08,279.862000,264.858856,79.629349,38.671082,0.000000,86.115822
2034-01-09,279.313782,265.016418,88.250748,44.257339,0.000000,85.152359
2034-01-10,277.939209,263.018799,91.039635,37.836403,0.000000,80.156288
2034-01-11,278.472717,268.758484,84.681740,49.399609,0.000000,68.679634
2034-01-12,279.047363,269.186981,99.998634,54.662899,0.000000,58.161926
2034-01-13,274.407318,262.600616,100.000000,69.888878,6.113389,43.539349
2034-01-14,276.899841,264.514893,100.000000,57.539661,2.099473,74.158180
2034-01-15,277.301575,265.216644,100.000000,69.868164,0.000000,59.250504
2034-01-16,276.750488,267.284546,100.000000,56.026516,0.445693,78.280434
2034-01-17,277.868439,270.019318,100.000000,61.923592,3.314412,64.661545
2034-01-18,275.994171,264.610718,100.000000,47.144489,2.478311,69.932877
2034-01-19,273.821350,263.177551,90.424644,43.226357,0.741725,99.434151
2034-01-20,276.227203,262.033142,99.937759,39.892723,1.288511,85.280830
2034-01-21,272.381165,256.198639,92.194534,38.173580,0.000000,103.362411
2034-01-22,274.877411,255.381897,79.323723,45.923088,0.546890,97.272018
2034-01-23,276.310577,264.471619,100.000000,51.906738,4.598914,67.903542
2034-01-24,273.496246,258.675446,86.970490,44.179306,2.022134,93.037285
2034-01-25,272.790100,263.724762,100.000000,48.053894,1.743964,68.560898
2034-01-26,270.830139,254.369080,100.000000,44.637272,0.000000,109.463142
2034-01-27,270.932739,254.008789,96.968506,48.920456,0.000000,110.934288
2034-01-28,273.087402,254.072784,100.000000,35.245590,0.000000,109.784294
2034-01-29,275.601959,258.120941,89.681046,39.902390,0.000000,112.374428
2034-01-30,275.616394,258.608612,84.825508,28.773066,0.305594,105.518089
2034-01-31,273.863953,265.588196,84.237282,44.324951,0.724638,77.758850
2034-02-01,269.209930,250.876450,88.281204,27.522076,0.000000,124.335579
2034-02-02,271.338135,254.471893,99.819794,39.152359,4.587834,68.419441
2034-02-03,268.061798,249.762360,95.465599,28.342499,0.000000,129.668030
2034-02-04,272.534607,254.499969,88.365112,43.143764,0.000000,119.520126
2034-02-05,272.121521,258.246033,91.189079,48.214725,1.517426,80.216522
2034-02-06,271.342987,257.273193,95.024773,47.588917,0.642407,92.755035
2034-02-07,268.784760,263.200775,83.540924,36.989632,1.261547,89.152328
2034-02-08,268.737701,249.563263,85.856056,31.307312,0.000000,126.715790
2034-02-09,273.223389,257.397766,87.800812,42.222633,1.171732,86.330856
2034-02-10,272.603455,255.340820,90.657219,46.680790,0.000000,118.537994
2034-02-11,272.725708,261.167877,99.856438,36.477600,0.839806,108.703491
2034-02-12,277.474487,259.803101,99.933105,44.228367,0.855694,84.879272
2034-02-13,275.695190,261.216553,99.790298,33.933937,0.000000,133.323013
2034-02-14,277.794556,257.360687,72.138763,38.766758,0.000000,111.030594
2034-02-15,279.056152,264.598053,72.055107,36.262402,1.068215,128.033661
2034-02-16,278.816193,266.610748,99.131989,37.175594,0.631384,132.283279
2034-02-17,281.010742,266.154816,99.370232,45.638142,0.000000,127.320282
2034-02-18,279.462646,269.721039,86.948471,49.351231,1.126045,99.003677
2034-02-19,279.212311,268.219330,98.989372,41.026287,1.060091,125.372574
2034-02-20,278.461578,262.583466,94.518898,44.935162,1.748931,110.444176
2034-02-21,277.807953,263.810272,99.206894,57.058556,1.998425,71.922630
2034-02-22,276.958801,262.101349,99.411247,37.766315,3.691357,122.407417
2034-02-23,277.924530,259.620819,82.699509,42.200375,0.000000,118.242081
2034-02-24,278.409546,268.333954,80.183182,38.378288,0.000000,109.861473
2034-02-25,276.299988,263.601837,90.747185,32.852581,1.287248,146.256195
2034-02-26,274.157654,254.754105,83.075089,28.452766,0.000000,165.687103
2034-02-27,275.915833,265.755493,90.795303,42.481544,1.171799,107.313133
2034-02-28,274.681610,259.975861,99.164238,32.827579,0.000000,176.391632
2034-03-01,277.193512,258.341370,76.197174,39.877884,0.000000,154.903442
2034-03-02,278.266266,267.687134,89.989693,33.849316,2.596485,134.957901
2034-03-03,275.068634,262.566254,78.795288,41.967419,0.916823,146.724289
2034-03-04,279.574249,263.653839,99.036255,52.104996,3.340132,119.923744
2034-03-05,282.298523,274.098541,97.151062,53.612938,0.762149,131.977371
2034-03-06,284.298279,272.650970,80.428093,40.184952,0.000000,170.237183
2034-03-07,285.276062,269.712799,68.392319,33.112553,0.000000,196.558578
2034-03-08,287.786713,270.474182,60.053764,28.145166,0.000000,198.450928
2034-03-09,286.067230,272.101929,58.660118,31.924547,1.016005,190.207809
2034-03-10,285.022949,271.585602,69.130898,38.418015,0.914878,159.140411
2034-03-11,283.562012,271.026489,79.451172,40.898212,1.481026,159.840714
2034-03-12,281.782562,273.484802,69.822807,32.093658,1.196996,163.786850
2034-03-13,279.981445,265.563202,69.757812,31.738436,0.000000,197.753189
2034-03-14,282.110321,267.332825,68.846855,27.798513,0.446111,208.974945
2034-03-15,280.851440,270.485077,74.294586,35.023254,4.408470,127.207146
2034-03-16,280.377655,268.837433,88.389397,20.054743,1.717062,193.306412
2034-03-17,278.238312,260.892639,79.559677,22.732456,0.000000,221.735718
2034-03-18,280.361908,261.888123,73.658760,15.685265,0.000000,230.813538
2034-03-19,285.882751,263.368073,60.739815,22.715839,0.000000,231.737213
2034-03-20,285.434723,265.828064,68.759804,25.527603,0.000000,229.468597
2034-03-21,281.958038,270.219025,76.823952,31.881357,0.292597,156.460480
2034-03-22,279.413483,267.781525,99.109146,34.692333,0.422488,190.355743
2034-03-23,281.117340,262.230499,99.426445,27.493723,0.000000,230.819427
2034-03-24,284.651825,265.370361,76.655121,26.430971,0.000000,222.766174
2034-03-25,284.781799,267.646149,84.308311,34.375458,0.000000,215.264648
2034-03-26,282.218811,269.028748,99.183708,34.297180,0.000000,179.314468
2034-03-27,281.489716,269.073700,77.691063,34.464359,0.428011,196.770844
2034-03-28,281.750336,272.412354,83.734856,32.386326,0.000000,185.807251
2034-03-29,280.823486,267.698273,80.246208,33.142059,0.000000,193.968277
2034-03-30,288.478485,269.056335,74.666794,32.298534,0.000000,250.442352
2034-03-31,292.916534,269.518890,76.800522,30.731138,0.000000,247.982468
2034-04-01,292.658844,272.155365,71.782906,25.191904,0.000000,261.064880
2034-04-02,290.485291,274.233795,70.339996,29.334208,0.347889,216.779053
2034-04-03,283.665558,275.002502,94.725433,28.146294,0.000000,188.832565
2034-04-04,277.617340,268.025635,77.518936,30.752151,4.322646,178.480194
2034-04-05,279.869141,271.295349,84.880493,29.573971,7.926830,179.800827
2034-04-06,275.182190,261.020691,67.960648,17.054653,0.000000,247.123184
2034-04-07,275.053741,257.000336,66.622932,15.074867,0.000000,273.877777
2034-04-08,279.322388,260.292450,64.341850,22.343863,0.000000,276.188782
2034-04-09,283.653656,266.952576,61.387302,24.633684,1.571239,256.706085
2034-04-10,285.892242,272.440704,64.153519,24.988436,0.000000,218.487762
2034-04-11,282.761963,274.031921,95.959473,26.787123,2.372553,213.023392
2034-04-12,284.423401,271.866852,73.827202,25.889776,0.970256,230.608368
2034-04-13,281.015961,274.981232,97.212723,23.328135,1.041579,214.263031
2034-04-14,279.647217,265.077484,60.808117,23.968353,0.702026,235.625534
2034-04-15,278.917969,264.918427,86.831528,15.846435,1.279204,270.787842
2034-04-16,279.339050,263.553284,63.038387,18.588123,0.000000,237.184189
2034-04-17,279.322906,261.136688,68.969849,18.705618,2.353106,305.498993
2034-04-18,286.689545,268.058380,68.146507,24.193382,1.062497,294.264984
2034-04-19,290.757507,270.277618,56.899792,23.795372,0.000000,273.686829
2034-04-20,290.357727,274.600800,58.051044,26.786612,1.171747,237.092865
2034-04-21,289.954498,275.068542,99.872604,36.329426,7.418795,172.693909
2034-04-22,288.428162,277.353027,100.000000,34.194717,0.370248,235.049469
2034-04-23,290.567902,273.576630,96.620331,32.120342,1.327028,229.238480
2034-04-24,286.122375,276.070587,100.000000,34.172882,0.651342,203.576797
2034-04-25,292.219757,271.834595,100.000000,27.941135,2.723859,235.090012
2034-04-26,292.696655,274.584351,83.738564,31.620058,0.667244,249.463013
2034-04-27,287.342346,273.231689,87.057945,35.651859,0.674639,193.998978
2034-04-28,288.420135,278.241364,94.760712,39.878353,1.066214,225.677979
2034-04-29,290.592743,276.606110,99.869690,38.966042,0.723058,213.768661
2034-04-30,292.287018,276.525085,96.518501,28.902218,0.535529,249.876892
2034-05-01,290.486755,271.293671,82.506760,27.202251,0.461194,241.420135
2034-05-02,286.066742,275.025269,93.698044,29.826618,2.430459,190.249924
2034-05-03,289.241913,274.164886,99.945885,29.312111,3.740860,233.510010
2034-05-04,289.243835,274.350189,100.000000,28.788563,5.439959,245.288437
2034-05-05,287.205383,276.181488,100.000000,40.056679,7.148667,165.459869
2034-05-06,284.881866,272.314026,100.000000,40.892349,6.356644,179.131439
2034-05-07,282.775085,271.926819,80.639793,27.375740,1.561758,202.360687
2034-05-08,284.212646,273.358307,76.140541,21.781162,0.000000,259.022797
2034-05-09,290.461823,269.910553,77.021202,20.227322,0.000000,317.708435
2034-05-10,289.816711,277.641388,83.092056,26.344097,0.875680,256.539581
2034-05-11,288.583801,273.252106,99.964554,23.885830,2.764287,224.590942
2034-05-12,286.977081,273.108124,99.905647,19.514887,3.363307,268.500275
2034-05-13,290.573975,272.992493,79.428719,17.101444,0.408745,266.755402
2034-05-14,293.524292,273.750824,88.593414,17.584152,0.280960,276.523499
2034-05-15,295.611725,277.747437,70.655632,19.446072,1.087618,266.134308
2034-05-16,291.190399,273.693634,100.000000,29.862612,3.351038,239.811218
2034-05-17,293.754852,275.638397,98.297928,22.262930,1.041199,281.319275
2034-05-18,294.283417,275.415680,71.671432,20.283096,1.741828,283.630432
2034-05-19,290.399384,272.175812,86.741264,20.403685,4.462462,219.709122
2034-05-20,287.955505,275.733276,100.000000,33.946747,2.305849,200.020981
2034-05-21,293.047424,276.476379,96.178223,29.150339,1.448710,264.160217
2034-05-22,295.717926,276.657806,100.000000,25.198015,0.516306,268.625763
2034-05-23,300.570282,276.910339,97.529259,19.780125,0.000000,309.398376
2034-05-24,301.906921,278.757874,83.298828,19.499676,0.000000,292.983612
2034-05-25,302.175995,280.750702,86.912659,18.869896,1.522008,290.203369
2034-05-26,301.902161,278.789551,73.919113,19.680159,2.719307,299.814789
2034-05-27,296.989929,275.276337,96.833794,22.307158,13.973312,185.696243
2034-05-28,289.767090,274.772308,100.000000,38.975674,8.459062,158.324249
2034-05-29,291.445160,274.496002,100.000000,33.279339,0.841791,218.746124
2034-05-30,292.729034,279.478088,100.000000,28.714886,2.275251,252.093765
2034-05-31,290.930206,273.792206,88.773773,28.184376,0.735343,258.300934
2034-06-01,289.469849,280.872864,81.344177,32.162685,4.611426,225.690140
2034-06-02,293.119690,275.914368,100.000000,33.938847,17.299982,188.099335
2034-06-03,287.467712,275.027039,100.000000,34.911144,6.668475,221.427002
2034-06-04,292.874634,275.098572,100.000000,31.861233,5.497882,266.425751
2034-06-05,291.793884,278.392914,100.000000,31.354898,4.742169,233.990814
2034-06-06,293.078766,277.769104,100.000000,31.867994,6.078308,254.763657
2034-06-07,293.802124,276.049164,100.000000,29.710630,1.985386,241.589554
2034-06-08,294.687408,277.112732,100.000000,27.410868,0.738665,286.684479
2034-06-09,296.781342,276.348022,96.887207,24.202084,1.490674,286.816833
2034-06-10,299.005402,278.629028,83.630470,22.209444,2.959188,313.638763
2034-06-11,297.358032,279.014252,77.904312,21.036850,7.404672,286.166931
2034-06-12,292.492523,278.014740,99.713295,22.707527,1.184537,314.191132
2034-06-13,295.701874,276.522308,77.009697,21.371881,6.851994,271.918701
2034-06-14,287.484680,274.482544,100.000000,28.573282,8.039800,214.258865
2034-06-15,291.772583,271.071198,82.037033,22.648636,0.621888,325.401367
2034-06-16,298.694397,274.466705,74.809532,17.836090,0.000000,325.197601
2034-06-17,302.179565,277.755341,69.877899,17.461716,0.000000,324.538635
2034-06-18,299.341766,279.069855,80.205437,22.043709,1.446262,289.674591
2034-06-19,294.664703,277.087128,100.000000,30.858957,1.560306,300.568848
2034-06-20,296.478577,276.334808,100.000000,30.895472,0.000000,316.005554
2034-06-21,299.023193,277.282135,100.000000,25.737480,0.000000,316.713898
2034-06-22,302.294250,279.096558,87.759415,19.177011,0.000000,316.745819
2034-06-23,303.164062,281.015869,78.835457,24.390335,0.536538,291.021393
2034-06-24,301.708221,279.776642,100.000000,33.250744,7.556949,221.228836
2034-06-25,296.642242,282.299377,100.000000,28.489315,4.353574,257.909851
2034-06-26,301.015472,276.945953,78.045158,17.001120,0.532974,325.071838
2034-06-27,304.460327,280.188263,57.255917,16.134207,0.953852,323.021606
2034-06-28,307.370209,282.265167,63.029675,15.369669,0.000000,317.585388
2034-06-29,306.065491,284.183167,61.223587,18.898874,0.000000,223.858002
2034-06-30,304.251221,282.812317,80.865044,21.867489,0.000000,287.871979
2034-07-01,306.197479,282.321594,65.002220,18.215433,0.000000,315.830566
2034-07-02,303.946808,283.216309,64.142319,18.265369,0.749588,301.484253
2034-07-03,301.533264,282.858063,88.738243,25.156096,3.257407,243.933441
2034-07-04,297.114197,275.955627,100.000000,32.622437,4.996549,283.602448
2034-07-05,295.226868,282.177307,100.000000,34.109833,19.020107,217.809189
2034-07-06,296.947388,280.089874,100.000000,30.903139,7.587768,284.869141
2034-07-07,297.643768,279.322144,98.865547,30.207403,0.616295,284.985657
2034-07-08,296.413025,280.235931,98.218178,32.239632,5.448000,253.486755
2034-07-09,296.329559,281.214447,100.000000,32.676868,4.697454,282.442474
2034-07-10,294.392426,280.097717,100.000000,36.896820,7.092113,248.455124
2034-07-11,298.899139,278.594086,100.000000,27.853193,0.366034,301.563416
2034-07-12,298.420135,283.179779,82.522400,28.061123,7.650519,257.404633
2034-07-13,298.019745,276.859497,84.260162,20.372456,1.649873,297.302338
2034-07-14,297.413452,277.256104,82.514084,21.089270,0.000000,243.225113
2034-07-15,298.526703,277.396271,98.759865,21.699358,1.072143,298.968292
2034-07-16,299.746735,276.216644,87.891907,22.062153,0.000000,307.709045
2034-07-17,299.533264,277.654358,83.720352,21.881344,0.000000,294.583099
2034-07-18,299.522064,278.244995,89.644547,21.497364,1.336165,293.176941
2034-07-19,299.556396,278.301331,96.071198,20.497931,0.303912,301.765411
2034-07-20,299.235626,279.014191,97.084442,18.680569,1.305810,280.629639
2034-07-21,300.316162,278.701172,84.154350,20.229376,0.000000,285.220398
2034-07-22,304.857025,281.043152,65.780510,16.512463,1.357296,298.623657
2034-07-23,306.143494,282.286621,62.366917,13.285937,0.000000,299.553650
2034-07-24,305.325989,281.539307,58.533451,13.358732,0.000000,254.422638
2034-07-25,305.359772,283.366577,78.980858,15.184343,0.000000,291.743652
2034-07-26,305.985229,283.381866,74.318604,17.849115,1.576618,293.839783
2034-07-27,306.816437,282.925842,75.722137,13.023808,1.085104,301.463867
2034-07-28,306.387604,282.735748,64.465569,13.708447,0.000000,286.871368
2034-07-29,305.985962,283.675995,63.607094,14.168249,0.300842,260.991791
2034-07-30,305.080139,281.401459,54.601696,9.646656,0.000000,310.404877
2034-07-31,302.522614,279.689911,56.380638,11.677429,0.375067,279.634644
2034-08-01,297.706238,278.256012,99.284935,27.206757,0.000000,251.052429
2034-08-02,298.893646,281.080811,86.143860,26.397120,0.000000,256.287781
2034-08-03,300.574615,278.641815,98.834908,20.544645,0.000000,295.506409
2034-08-04,302.591858,278.604401,82.455475,14.213729,0.000000,280.758423
2034-08-05,303.252960,281.398499,64.681190,14.795183,0.000000,292.756622
