#Variables:
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_historical(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_historical(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_historical(mm):Precipitation
#rsds_CNRM-CM5_historical(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.9378 Latitude, -110.4391 Longitude (closest value to Latitude:44.921651, Longitude:-110.429834087) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_historical(K),tasmin_CNRM-CM5_historical(K),rhsmax_CNRM-CM5_historical(%),rhsmin_CNRM-CM5_historical(%),pr_CNRM-CM5_historical(mm),rsds_CNRM-CM5_historical(Wm-2)
1956-03-25,284.019684,262.740112,77.217133,15.289778,0.000000,245.233490
1956-03-26,280.095215,265.642395,79.762886,24.964632,0.309898,158.892395
1956-03-27,279.200653,266.388916,99.971497,29.320850,1.534745,202.378418
1956-03-28,279.118958,264.390717,79.933586,23.446779,0.315771,233.704163
1956-03-29,281.504120,264.761902,78.407982,29.245035,0.810124,208.182251
1956-03-30,281.037628,263.191498,98.475517,38.863174,3.779149,153.624710
1956-03-31,278.379150,262.422852,99.895073,21.545853,2.465819,230.507843
1956-04-01,276.257782,260.553528,93.898491,30.440145,1.698940,203.010345
1956-04-02,273.417908,260.155151,85.292862,30.883434,0.978598,221.895782
1956-04-03,274.197510,260.007904,83.371925,26.022566,0.283912,246.974808
1956-04-04,276.072693,258.857941,72.772179,30.083384,0.000000,211.745560
1956-04-05,279.572205,266.970459,91.340744,40.995697,0.384280,231.138474
1956-04-06,280.780212,270.321716,94.371376,38.463985,0.000000,241.499451
1956-04-07,283.858124,267.066223,94.575615,32.704624,0.000000,283.895996
1956-04-08,284.960785,265.223724,85.817009,28.745888,0.000000,291.176025
1956-04-09,287.444855,266.418976,85.246864,24.262039,0.000000,290.804749
1956-04-10,289.708618,268.547668,76.118515,19.714991,0.000000,287.460724
1956-04-11,290.193817,267.087860,67.829124,14.353554,0.000000,303.304260
1956-04-12,290.554169,266.931641,56.950237,12.232305,0.000000,288.458191
1956-04-13,292.174103,266.221893,62.079021,13.461414,0.000000,307.085480
1956-04-14,290.992310,268.809418,63.195858,21.690752,0.000000,263.454163
1956-04-15,291.590179,269.223511,83.135246,25.246580,0.332231,278.940369
1956-04-16,289.696289,275.083527,73.390984,33.281921,1.820258,217.944672
1956-04-17,293.124634,271.041290,97.130821,27.887815,0.000000,287.670807
1956-04-18,292.376770,271.263550,80.780472,31.481586,0.000000,255.253967
1956-04-19,291.921631,272.036285,99.877312,27.944265,2.363722,268.413818
1956-04-20,292.325226,270.059998,91.525536,28.934553,0.560466,259.400970
1956-04-21,289.546539,272.540741,99.844292,33.636288,1.244902,220.703461
1956-04-22,286.783112,271.927979,99.901794,36.068886,1.219472,217.692200
1956-04-23,286.516052,273.179382,97.118507,33.196766,1.028389,248.840759
1956-04-24,286.613098,272.530212,86.956161,27.885347,0.000000,262.676666
1956-04-25,288.640289,269.410217,88.778145,20.680080,0.344210,272.981537
1956-04-26,287.909912,271.258606,68.874557,27.389069,0.000000,245.652496
1956-04-27,284.420471,275.044922,78.138023,32.516094,2.139319,193.292877
1956-04-28,285.584961,273.064850,99.938797,30.893446,2.925637,260.097076
1956-04-29,289.459625,272.933319,98.626549,32.681614,1.973119,229.914337
1956-04-30,290.023804,271.005829,87.384514,28.096113,2.931418,270.901093
1956-05-01,283.857880,271.511566,99.657532,31.292494,4.146860,236.502365
1956-05-02,285.043671,273.938232,99.981018,29.868084,0.000000,245.616638
1956-05-03,284.623688,272.867340,99.933990,31.489855,0.000000,259.684875
1956-05-04,285.202698,275.112976,97.819130,30.903496,0.826140,249.736786
1956-05-05,289.583862,270.954498,93.291725,23.100246,0.467591,282.615875
1956-05-06,292.324829,271.223206,80.584442,23.410769,0.479555,263.129639
1956-05-07,288.997040,274.928345,82.122093,26.253578,0.671343,211.975952
1956-05-08,287.782532,276.096130,87.951591,33.313396,5.480194,226.278122
1956-05-09,286.799500,275.289429,99.971199,33.679485,1.613683,220.615173
1956-05-10,293.807312,274.050171,89.802116,23.003035,0.000000,296.767517
1956-05-11,286.805847,279.220825,87.259460,27.285765,3.441732,243.399338
1956-05-12,293.405914,274.312866,76.172981,24.046892,2.991331,260.981293
1956-05-13,286.526154,273.629395,98.580925,29.312353,1.868440,207.265396
1956-05-14,283.956635,266.837311,87.502205,15.449448,0.856765,302.609344
1956-05-15,282.257263,270.390594,69.443398,15.126452,1.913047,270.203735
1956-05-16,286.648438,266.193085,60.726135,20.738796,0.812983,324.054504
1956-05-17,289.039307,269.165680,86.377998,21.763861,0.000000,293.731689
1956-05-18,291.034973,268.815063,80.087784,20.325300,0.000000,317.156097
1956-05-19,293.876770,270.557556,62.918388,17.857058,0.000000,327.652588
1956-05-20,294.809387,271.001892,64.381035,20.133766,0.000000,297.076599
1956-05-21,295.352936,271.841980,61.211136,19.821493,0.000000,302.752167
1956-05-22,296.535828,270.723022,68.181671,19.998484,0.000000,313.353699
1956-05-23,296.679871,272.327881,70.268265,22.285521,1.467541,311.722198
1956-05-24,295.239319,273.717865,81.795120,24.475319,0.000000,286.632050
1956-05-25,294.248962,273.585022,82.863693,24.724215,0.728502,266.909607
1956-05-26,290.699829,272.722351,89.911530,22.773207,0.000000,297.856628
1956-05-27,293.251038,271.430725,74.395943,20.606123,0.510805,290.739563
1956-05-28,297.470062,276.071014,74.564682,21.224287,0.000000,270.735016
1956-05-29,297.736847,277.133087,88.239120,18.576452,0.902518,276.044189
1956-05-30,291.086060,271.773102,84.272125,19.020456,4.296663,245.163223
1956-05-31,291.256439,274.166290,88.765114,23.922096,0.942526,267.837921
1956-06-01,288.634827,269.904022,98.714546,29.207363,5.958794,257.265198
1956-06-02,287.078369,273.759979,86.695648,29.762819,4.386161,244.401108
1956-06-03,289.720703,277.147217,73.620628,32.867352,4.811080,226.395111
1956-06-04,293.790039,276.923798,99.999687,24.831215,1.330311,307.234772
1956-06-05,299.205353,276.104187,81.603134,19.266136,0.532009,324.471130
1956-06-06,295.692993,273.401093,79.235695,22.568172,3.713006,317.036774
1956-06-07,297.327362,276.152008,82.670914,22.315044,6.266296,286.196533
1956-06-08,293.011536,272.419220,99.999863,27.237856,11.695604,217.933594
1956-06-09,287.055573,272.183533,99.999153,35.993378,0.607336,285.928772
1956-06-10,286.379150,279.490967,99.999283,32.563885,2.832413,210.381012
1956-06-11,288.365936,273.833679,94.085388,30.437016,1.097769,239.912308
1956-06-12,291.149506,277.662170,92.896255,26.027618,1.083168,303.131927
1956-06-13,299.364960,275.955994,74.763969,24.108162,0.000000,304.249023
1956-06-14,296.192047,277.808441,94.908096,27.025965,0.523884,280.300354
1956-06-15,297.257385,277.299896,85.334984,25.322859,1.007568,299.577484
1956-06-16,293.551086,274.709595,98.961540,29.106804,0.000000,297.500000
1956-06-17,292.575958,271.586212,88.887520,22.366171,0.967092,323.050812
1956-06-18,297.013672,272.145325,69.809731,22.894764,0.000000,307.350189
1956-06-19,296.774017,277.041595,92.642105,24.803295,1.917180,310.746155
1956-06-20,295.082916,274.488281,88.736893,22.332869,0.279614,311.116943
1956-06-21,295.096283,277.603119,80.528313,25.037560,0.847639,281.661957
1956-06-22,294.561676,276.153107,92.283005,24.187355,0.368274,299.910675
1956-06-23,292.987671,273.634064,90.974884,22.488441,0.315737,315.194855
1956-06-24,296.289398,273.283539,82.172966,21.332815,0.000000,327.994934
1956-06-25,298.361633,277.069366,78.066444,22.572313,1.289799,294.115723
1956-06-26,299.004791,277.772247,91.579056,19.779131,0.000000,316.896362
1956-06-27,300.964172,278.263855,83.569366,19.675613,0.298494,304.900574
1956-06-28,299.098328,281.684998,90.908173,22.108692,1.364654,292.730011
1956-06-29,301.586487,278.412170,99.999229,21.719757,0.000000,317.066833
1956-06-30,302.599609,277.804382,82.349892,18.287771,2.278920,315.896301
1956-07-01,303.704407,279.794434,78.326233,19.146595,4.460473,318.754761
1956-07-02,304.674530,279.855713,65.070694,16.225664,8.590221,319.363861
1956-07-03,302.176605,281.598419,64.900284,17.668505,1.037045,292.570251
1956-07-04,296.609070,279.018829,99.999886,31.813322,2.314074,224.698410
1956-07-05,297.248047,278.775848,99.999878,24.690285,3.898480,298.490356
1956-07-06,297.101379,278.837280,82.872772,26.183006,4.614985,281.768799
1956-07-07,298.108826,276.128113,93.805984,21.018431,0.000000,324.301758
1956-07-08,302.621674,276.800201,71.156250,17.147383,0.000000,327.142090
1956-07-09,304.113464,282.140106,44.010147,16.869091,0.000000,299.340607
1956-07-10,301.336029,281.608276,75.910172,22.693233,0.628123,278.599487
1956-07-11,295.437256,274.987610,70.262444,20.472536,0.000000,322.681946
1956-07-12,295.593170,274.791595,85.277832,21.103485,0.000000,310.727203
1956-07-13,300.154541,275.450653,78.681938,19.729736,0.000000,317.008698
1956-07-14,305.205627,278.294617,66.012520,13.175822,0.000000,316.886536
1956-07-15,305.855927,282.141449,47.087120,13.874530,0.000000,314.372375
1956-07-16,304.731293,281.253021,59.285854,14.267879,0.000000,260.287567
1956-07-17,300.819519,281.148010,70.003212,22.496746,0.857957,256.365784
1956-07-18,296.116058,275.062317,99.902458,20.414318,1.400631,297.071625
1956-07-19,294.958252,275.740051,83.161102,21.101357,0.841538,214.944962
1956-07-20,301.864288,280.930786,88.497490,18.435436,1.137852,303.819519
1956-07-21,301.055023,281.074951,65.649559,16.192537,2.395918,306.369476
1956-07-22,298.515961,278.364044,91.114227,18.607250,4.548763,263.446991
1956-07-23,290.661346,275.315765,81.293373,22.577013,6.113360,230.262268
1956-07-24,289.006012,276.647186,98.613640,38.954750,13.860887,192.030823
1956-07-25,288.789001,273.852264,99.945000,40.672043,0.383610,200.095673
1956-07-26,296.147919,276.112305,99.928886,26.490261,1.438480,261.952271
1956-07-27,299.289368,275.832336,96.526245,18.281176,1.637420,308.939667
1956-07-28,302.237427,277.385193,62.816578,15.827226,2.724312,301.873199
1956-07-29,299.544434,281.577209,72.231049,20.466944,2.260711,221.028854
1956-07-30,296.303284,278.542419,94.746758,25.927629,2.522273,231.648407
1956-07-31,290.410889,278.222687,90.972694,26.914268,0.417785,236.001404
1956-08-01,291.433105,270.595734,91.922775,24.078577,0.330323,298.067719
1956-08-02,292.005585,270.606079,92.434250,22.870848,0.399096,225.313965
1956-08-03,289.665405,274.491577,99.958717,28.025471,3.110051,208.969818
1956-08-04,292.175903,269.400909,99.990997,21.494127,0.000000,259.319641
1956-08-05,297.023773,271.950470,73.609840,18.372387,0.000000,257.951813
1956-08-06,300.951660,277.326874,58.678715,18.239695,1.370648,296.787415
1956-08-07,301.356628,276.942444,73.942146,17.366182,0.000000,282.065735
1956-08-08,298.266083,279.935150,99.977654,22.604513,2.022242,195.017502
1956-08-09,297.131897,269.276642,99.994957,19.502218,0.000000,294.282837
1956-08-10,300.155182,273.582642,76.079201,18.298994,0.000000,299.817413
1956-08-11,300.354218,276.134918,77.154419,18.277092,0.000000,282.156708
1956-08-12,301.268799,276.565704,91.054253,18.090450,0.000000,284.650909
1956-08-13,302.108521,277.591797,83.122993,18.801033,0.000000,270.190308
1956-08-14,303.035522,278.351074,89.301697,16.244890,0.000000,272.411652
1956-08-15,304.430267,277.807953,60.752403,14.676998,0.549663,255.348907
1956-08-16,303.872437,278.931244,52.585976,17.606741,1.853037,235.849228
1956-08-17,301.528748,279.967133,69.183571,21.602306,4.918142,199.539505
1956-08-18,302.079956,279.026367,96.668007,21.198400,3.624030,229.941132
1956-08-19,302.799408,278.712769,88.868980,18.314083,1.963706,232.723114
1956-08-20,302.189392,278.522430,89.041977,18.470303,0.524055,240.274445
1956-08-21,303.624664,279.051788,64.606369,12.697635,0.000000,267.536438
1956-08-22,301.749023,276.635284,52.569187,13.546084,0.000000,205.848740
1956-08-23,300.852997,278.079651,82.540230,18.501337,1.032898,250.805603
1956-08-24,300.307800,276.786621,73.936142,16.867432,0.000000,248.224136
1956-08-25,299.693604,275.585449,85.702057,20.083393,0.000000,232.178711
1956-08-26,300.695129,279.830353,75.077309,18.161358,2.908163,221.382996
1956-08-27,299.828156,278.067596,62.751263,15.340903,0.286668,236.741867
1956-08-28,295.701141,277.062958,95.729958,19.738218,0.730853,242.175690
1956-08-29,296.976349,273.612488,82.552032,18.719648,0.000000,248.508301
1956-08-30,296.374695,273.626129,99.973518,20.646555,1.076830,218.655273
1956-08-31,295.199890,274.364258,92.399910,22.787790,0.821204,205.528717
1956-09-01,294.179565,272.285217,99.957146,24.003405,0.841365,216.673889
1956-09-02,299.244598,273.081604,87.299194,16.014391,0.000000,246.482346
1956-09-03,300.524536,276.192474,50.517914,13.681441,0.000000,195.216919
1956-09-04,298.484192,275.618683,77.126801,16.581333,0.000000,224.775406
1956-09-05,296.092987,273.534637,80.271713,20.569044,0.000000,203.262100
1956-09-06,295.702362,272.282410,94.108032,20.891542,0.000000,217.438232
1956-09-07,291.914551,276.873810,99.957542,25.257662,1.512744,162.474579
1956-09-08,287.462860,272.423737,99.972954,17.464851,2.382265,212.379837
1956-09-09,291.468506,267.447540,62.862892,15.840117,0.000000,237.583374
1956-09-10,295.778137,271.399170,86.159676,16.953020,0.000000,234.370178
1956-09-11,292.532715,271.024445,64.202385,15.806474,0.000000,191.173935
1956-09-12,288.959259,271.939362,99.975975,23.138803,4.838067,168.111115
1956-09-13,290.107086,268.285461,99.964119,20.350273,0.000000,188.661789
1956-09-14,293.217529,268.139923,82.029381,17.197765,0.000000,222.074326
1956-09-15,293.854706,270.777161,61.382645,17.614925,0.000000,203.464172
1956-09-16,288.067322,275.139526,92.461021,24.831041,0.546667,159.933670
1956-09-17,288.683258,266.476410,84.176453,18.975170,0.000000,211.117050
1956-09-18,293.205688,267.921570,68.362175,17.755093,0.000000,212.796768
1956-09-19,294.990143,268.765961,54.220795,14.039286,0.000000,217.812408
1956-09-20,293.720520,271.038757,49.376038,15.164248,0.000000,177.382187
1956-09-21,289.868317,271.894836,99.949059,19.106775,1.413783,125.864769
1956-09-22,285.407776,268.578827,99.994034,19.740227,3.450284,178.336166
1956-09-23,290.569000,266.891052,78.592422,18.880796,0.000000,169.972336
1956-09-24,286.952301,275.019928,96.987297,28.295628,1.210567,108.666405
1956-09-25,288.509888,270.365387,99.994759,18.808701,1.339018,173.947418
1956-09-26,290.189514,267.888763,66.914215,18.521429,0.000000,168.688110
1956-09-27,283.533478,272.020538,85.953781,27.696386,1.660871,146.094574
1956-09-28,287.835724,270.268219,97.121620,30.231537,0.651951,161.230362
1956-09-29,289.972931,274.280273,99.991302,34.536663,0.000000,144.501648
1956-09-30,286.473358,274.025024,99.996689,27.143827,0.644913,140.347351
1956-10-01,288.423920,263.539124,99.990608,17.773512,0.000000,193.699966
1956-10-02,287.687042,268.247803,82.697662,16.655712,0.000000,176.946106
1956-10-03,292.306854,267.184143,99.985649,19.629980,0.000000,189.636826
1956-10-04,294.154633,268.478516,85.420319,16.762558,0.000000,190.574844
1956-10-05,294.657623,269.696594,75.398872,16.666109,0.000000,189.073578
1956-10-06,295.621185,271.412262,57.472305,17.326262,0.000000,185.726852
1956-10-07,296.779510,270.281616,63.805294,15.616750,0.000000,186.616653
1956-10-08,296.238434,270.209900,71.546043,15.388237,0.000000,175.735352
1956-10-09,295.964325,272.468170,56.351856,15.442997,0.000000,176.943314
1956-10-10,292.663696,276.652313,77.549034,22.045628,0.540914,130.286346
1956-10-11,286.065491,274.852539,99.991013,27.685270,1.362464,118.087105
1956-10-12,288.395447,263.976746,99.991127,19.468094,0.000000,177.842911
1956-10-13,291.776093,267.984894,70.093361,19.969212,0.000000,161.350555
1956-10-14,293.933624,269.395538,78.478210,14.989588,0.000000,161.956970
1956-10-15,290.284698,269.676453,41.932529,13.201797,0.000000,132.254364
1956-10-16,290.575226,275.411987,44.826031,15.873355,0.000000,139.195602
1956-10-17,289.209747,272.574371,79.830086,22.321699,0.000000,147.068512
1956-10-18,292.756378,270.081848,76.528313,19.392561,0.000000,128.343338
1956-10-19,292.738770,271.653076,56.980362,20.159695,0.000000,142.748474
1956-10-20,286.889435,273.986664,77.999649,27.142706,0.862583,128.823120
1956-10-21,285.853729,271.266449,82.946411,30.896858,0.480057,110.638870
1956-10-22,285.601624,273.353333,99.990891,36.105301,0.765752,111.326576
1956-10-23,288.046844,266.555420,99.993408,29.007132,0.000000,139.668274
1956-10-24,289.589447,267.713287,99.981361,29.840752,0.000000,137.635315
1956-10-25,290.890259,269.477753,89.958916,24.299191,0.000000,136.956360
1956-10-26,291.088898,269.524445,91.775246,23.744104,0.000000,132.365372
1956-10-27,286.849823,275.715302,91.687248,34.365276,1.781255,82.919899
1956-10-28,285.439270,269.770752,99.993614,36.453949,3.698016,87.564049
1956-10-29,285.123016,270.055023,99.991165,28.962353,0.760499,119.207863
1956-10-30,280.748047,268.445160,99.990555,39.809071,0.418204,91.412079
1956-10-31,283.664917,264.709534,99.997002,29.694220,0.000000,121.734901
1956-11-01,283.818054,263.915405,93.527298,23.394325,0.000000,122.398071
1956-11-02,282.318604,263.603882,96.912857,20.664747,0.000000,125.815559
1956-11-03,283.487762,263.809509,82.017647,18.950903,0.000000,125.907661
1956-11-04,283.618591,261.714783,87.887794,23.304449,0.000000,125.582413
1956-11-05,282.507721,261.911804,85.164139,25.000963,0.000000,115.775436
1956-11-06,281.240173,264.662323,99.983376,35.343468,0.307997,97.897011
1956-11-07,278.981567,269.221741,99.994972,40.504822,0.318264,90.690331
1956-11-08,279.373169,265.416718,99.990616,47.353966,2.667555,64.201439
1956-11-09,272.333069,257.439972,99.982117,38.396980,0.314833,109.030212
1956-11-10,272.082947,257.156769,95.836914,43.165764,0.694722,95.190704
1956-11-11,269.735657,257.736511,93.608665,36.972710,0.000000,94.785248
1956-11-12,273.983826,258.423248,94.985062,41.076653,2.788968,81.610123
1956-11-13,277.499237,263.796844,99.988762,43.565731,7.478424,58.305496
1956-11-14,266.804901,257.389862,94.267593,39.741756,0.418310,88.002754
1956-11-15,268.457611,257.236877,93.463821,48.830601,1.016530,80.836128
1956-11-16,274.866089,262.325928,92.914688,53.865929,2.228989,62.734509
1956-11-17,272.978790,266.001404,97.937798,62.058147,0.965949,63.256310
1956-11-18,275.509094,259.402161,99.994827,48.886272,0.000000,94.693344
1956-11-19,276.041779,263.483765,99.984894,51.363178,0.354079,61.235027
1956-11-20,273.072296,263.337708,99.996109,49.897717,1.461502,79.287643
1956-11-21,277.088837,260.521362,99.984505,48.336506,0.000000,71.921082
1956-11-22,278.580048,261.936676,91.407326,47.587029,0.000000,97.835556
1956-11-23,275.765656,263.084717,99.993095,52.120937,2.010466,54.320557
1956-11-24,270.892456,263.138824,94.280128,45.829929,0.428676,82.142418
1956-11-25,271.183319,253.253525,99.982903,45.980072,0.000000,94.403618
1956-11-26,276.508362,261.426514,81.374992,39.821903,0.000000,80.203072
1956-11-27,279.249908,267.353729,72.531219,44.198448,0.465692,85.087181
1956-11-28,277.356689,263.839722,87.563461,40.715675,0.000000,73.371033
1956-11-29,275.747009,263.641541,99.990822,48.344002,2.863999,47.615582
1956-11-30,271.682709,253.641724,99.984489,45.969204,0.773235,85.364311
1956-12-01,272.702789,253.110611,94.845474,61.569443,1.400608,52.677063
1956-12-02,270.005890,257.819794,99.999474,48.467823,5.052373,51.602062
1956-12-03,265.272858,249.672577,93.594200,45.153362,0.000000,89.780685
1956-12-04,266.566345,248.975830,86.994545,39.912670,0.000000,88.751984
1956-12-05,268.603302,250.877121,79.328125,40.020912,0.000000,85.923935
1956-12-06,271.577789,255.564362,91.234375,47.520950,0.000000,76.165855
1956-12-07,269.673401,252.716797,99.998802,53.452343,0.000000,80.748718
1956-12-08,260.635284,245.236816,99.996216,44.901047,0.742509,89.573906
1956-12-09,261.629272,244.296570,94.416008,32.812710,0.000000,89.368202
1956-12-10,268.945099,250.107346,99.988174,43.099731,0.000000,82.567039
1956-12-11,272.026886,254.158997,99.989876,59.859451,0.903731,58.884468
1956-12-12,270.325745,257.186829,98.509933,49.011555,0.000000,78.320183
1956-12-13,266.533112,254.102036,96.217407,52.914719,0.000000,76.179291
1956-12-14,265.166779,253.447357,99.989037,55.706661,0.000000,80.818024
1956-12-15,267.022247,252.627151,97.483437,43.399651,0.000000,54.076492
1956-12-16,265.799713,254.046188,99.995155,55.936749,0.000000,81.198952
1956-12-17,267.163422,251.513657,93.625343,42.743687,0.000000,60.210854
1956-12-18,268.997864,256.052216,99.994354,57.531170,0.000000,78.940788
1956-12-19,270.509399,254.125961,99.995087,62.044418,0.000000,75.048126
1956-12-20,268.852875,252.899048,99.994217,51.475311,0.000000,80.953461
1956-12-21,271.735382,256.162842,82.073860,44.328186,0.000000,80.961967
1956-12-22,267.960083,251.785309,99.983673,48.774754,0.000000,82.426102
1956-12-23,266.866882,250.537231,99.990372,50.948860,0.000000,82.610466
1956-12-24,266.985962,251.067337,99.986099,42.838169,0.000000,83.400322
1956-12-25,267.906891,251.274200,88.051605,44.831497,0.000000,83.449783
1956-12-26,269.479706,253.568237,99.988983,58.472717,0.774464,78.741287
1956-12-27,275.319824,255.224640,99.994415,70.029739,0.838265,63.699757
1956-12-28,273.440094,261.821808,99.998825,79.768829,0.397227,57.041061
1956-12-29,272.289703,262.970917,99.992645,56.879250,1.186290,68.424522
1956-12-30,270.597412,257.328003,99.994469,58.997375,0.000000,78.683205
1956-12-31,272.725647,255.545959,97.542931,57.215065,0.000000,73.450111
1957-01-01,270.955566,257.135590,99.999107,56.020523,0.000000,82.053604
1957-01-02,273.351044,258.195953,94.367317,48.036644,0.330338,85.308723
1957-01-03,272.372375,256.604004,91.974632,50.899902,0.000000,87.387909
1957-01-04,271.155121,255.834183,95.272270,41.342510,0.000000,81.669243
1957-01-05,274.571960,257.834137,99.989220,52.338024,1.890953,70.721260
1957-01-06,275.276703,263.660950,99.997787,99.606323,0.990221,51.638577
1957-01-07,276.278687,267.367920,99.999435,48.028568,4.968002,71.499306
1957-01-08,275.085602,261.547363,99.031227,49.988956,1.067672,81.575455
1957-01-09,275.394348,257.150543,99.997955,60.594067,1.103840,54.396362
1957-01-10,275.499268,265.244690,100.000000,62.395279,1.850485,76.525597
1957-01-11,271.206024,259.820740,99.998665,60.302139,1.155078,76.199181
1957-01-12,263.399811,246.397476,99.992706,54.112713,0.290401,92.540627
1957-01-13,260.532715,240.134964,99.996506,51.908649,0.000000,93.782349
1957-01-14,261.445526,240.044952,99.994324,42.045948,0.282937,95.864891
1957-01-15,261.672791,241.608810,99.989296,41.854404,0.000000,97.035088
1957-01-16,262.869415,246.176666,98.202324,31.904705,0.000000,104.473854
1957-01-17,264.488159,247.887360,86.666031,34.186829,0.000000,104.512718
1957-01-18,266.351257,248.551590,93.642502,31.118469,0.000000,84.590569
1957-01-19,273.226501,258.872101,99.988380,33.352848,1.474777,63.305939
1957-01-20,274.456665,266.659363,99.993515,88.060997,3.281935,65.595718
1957-01-21,276.656372,263.713379,99.994987,63.412415,2.734955,71.969749
1957-01-22,273.291016,262.733154,97.198219,45.975334,0.620204,94.552010
1957-01-23,273.546448,258.421356,99.994438,55.923370,1.045774,90.115479
1957-01-24,274.217926,261.950073,99.995346,44.398945,0.900468,93.090256
1957-01-25,271.967926,260.411682,90.241089,34.089134,1.248471,92.576469
1957-01-26,272.846008,258.250519,90.374474,45.654690,0.462912,83.400200
1957-01-27,272.205902,261.725494,99.991112,36.133133,0.000000,92.554825
1957-01-28,270.727051,254.533463,96.143051,47.410431,0.376284,86.839058
1957-01-29,270.282837,259.487976,99.991104,47.738335,0.466383,112.961563
1957-01-30,270.358765,253.622055,99.990852,49.084858,0.000000,113.655823
1957-01-31,272.119904,255.572113,99.667694,50.338425,0.000000,123.252380
1957-02-01,274.327850,256.840424,99.895195,51.154346,0.000000,124.085320
1957-02-02,275.537811,259.755890,88.555382,41.416050,0.000000,125.246140
1957-02-03,274.012848,260.560852,93.860756,46.493504,0.000000,79.222801
1957-02-04,272.749298,258.337830,99.996681,46.636616,0.284435,117.366859
1957-02-05,269.592834,254.387817,94.167397,58.955025,0.471829,82.160400
1957-02-06,270.379791,256.176819,99.994690,46.975185,0.000000,120.208839
1957-02-07,271.407104,261.451019,98.605247,42.381618,0.563910,97.249374
1957-02-08,270.631348,252.423080,99.988472,45.872490,0.000000,93.050682
1957-02-09,275.572968,257.343231,99.992035,57.274719,0.316765,86.427727
1957-02-10,274.681274,264.992401,99.989563,37.322159,1.835230,93.655258
1957-02-11,270.845764,257.931183,91.994171,41.428982,0.000000,121.291740
1957-02-12,272.982147,255.173798,91.811096,44.599972,0.000000,137.339828
1957-02-13,275.379425,260.494751,68.397743,48.245510,0.000000,110.436394
1957-02-14,271.500854,254.659973,99.990288,46.853123,0.000000,137.105286
1957-02-15,275.588013,262.374603,89.732239,46.527794,0.292889,129.824265
1957-02-16,274.378448,260.257050,84.371658,44.687508,0.546857,127.714996
1957-02-17,275.248810,263.031708,87.921730,36.552113,0.000000,134.839661
1957-02-18,280.166443,266.819092,99.971230,42.920765,0.000000,148.685654
1957-02-19,279.197968,262.164612,89.008095,36.570663,0.000000,155.858017
1957-02-20,278.695190,266.398865,88.140488,41.471516,0.394705,105.482460
1957-02-21,276.221619,259.600494,95.828911,30.057396,0.000000,166.165939
1957-02-22,272.370392,253.879089,99.964333,32.092747,0.756174,150.336746
1957-02-23,273.481262,254.052261,99.960548,35.561481,0.000000,171.678040
1957-02-24,275.028992,253.117477,91.199387,28.812643,0.000000,175.343460
1957-02-25,276.673431,255.700562,84.991730,27.585352,0.000000,174.379501
1957-02-26,277.273285,256.659180,82.658386,24.357187,0.000000,175.733887
1957-02-27,276.257233,256.738556,83.643372,20.946539,0.000000,178.227402
1957-02-28,278.582184,259.167877,80.070610,18.705666,0.000000,181.875565
1957-03-01,279.180328,260.184692,70.051552,15.962626,0.000000,174.763794
1957-03-02,277.628876,265.642120,86.964859,36.921455,0.447931,137.670685
1957-03-03,279.014893,264.025726,93.138580,45.458366,0.000000,149.760376
1957-03-04,276.519836,267.037598,87.506111,32.764191,1.058632,147.580551
1957-03-05,271.748108,256.837769,87.744957,27.326815,0.836962,150.660156
1957-03-06,271.245911,256.048767,77.940193,31.662018,0.000000,145.157532
1957-03-07,270.851379,253.968597,84.017876,36.125866,0.000000,192.239868
1957-03-08,271.119263,256.597015,89.274811,44.274899,0.000000,152.974487
1957-03-09,270.171082,258.389832,84.193939,40.548981,0.000000,158.229080
1957-03-10,270.672180,254.764999,83.463303,34.377594,0.000000,188.955109
1957-03-11,273.251495,250.939743,90.607315,27.583965,0.000000,214.329819
1957-03-12,275.018738,255.445938,88.270912,33.906929,0.939514,114.870369
1957-03-13,277.324219,264.061066,85.902939,41.546787,5.734390,137.102722
1957-03-14,274.653778,253.451385,90.480827,24.280926,0.000000,217.268524
1957-03-15,274.967224,255.872238,86.894753,29.196436,0.000000,223.560516
1957-03-16,276.289825,259.011078,89.721535,31.814976,0.000000,221.896362
