#Variables:
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_historical(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_historical(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_historical(mm):Precipitation
#rsds_CNRM-CM5_historical(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.6878 Latitude, -110.9391 Longitude (closest value to Latitude:44.66694, Longitude:-110.949274994) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_historical(K),tasmin_CNRM-CM5_historical(K),rhsmax_CNRM-CM5_historical(%),rhsmin_CNRM-CM5_historical(%),pr_CNRM-CM5_historical(mm),rsds_CNRM-CM5_historical(Wm-2)
1957-05-08,291.859833,274.772858,97.247185,34.529854,0.000000,317.088196
1957-05-09,293.436157,275.488525,99.986618,29.414057,0.000000,316.089539
1957-05-10,294.607635,276.307068,82.080307,32.595325,0.476066,241.281204
1957-05-11,294.230896,277.503387,92.270370,31.263130,1.473459,273.239471
1957-05-12,293.354462,276.351898,75.865227,26.790600,7.571448,245.379990
1957-05-13,293.974060,276.714691,73.708473,22.853756,10.737502,291.686554
1957-05-14,290.740570,275.683380,58.002377,25.582623,6.907367,274.582031
1957-05-15,287.358673,277.458679,84.978348,22.039463,1.288296,262.006195
1957-05-16,290.388458,269.190643,74.214272,22.056860,0.000000,327.883392
1957-05-17,292.114502,271.241302,71.439011,21.508430,0.000000,319.614197
1957-05-18,294.594208,273.900299,71.158745,25.279263,0.000000,279.634766
1957-05-19,294.052795,275.378693,99.986465,28.455715,0.000000,264.888977
1957-05-20,295.678009,277.400513,90.118591,25.939489,3.621794,304.748260
1957-05-21,296.538055,276.870300,80.861359,25.115812,0.000000,304.639526
1957-05-22,296.133423,278.652679,63.601700,24.872053,4.983954,254.892685
1957-05-23,288.786102,275.242371,75.077782,26.209969,14.356376,233.779449
1957-05-24,293.874298,276.718689,62.062588,24.378738,2.001197,297.414825
1957-05-25,295.201752,275.882538,79.076408,22.377117,2.133899,271.128082
1957-05-26,295.303406,277.462921,76.674324,21.107740,0.372818,322.164368
1957-05-27,291.193359,276.429047,57.889771,23.466499,3.708115,254.935455
1957-05-28,288.453430,278.948547,91.371323,22.292227,12.036969,248.002579
1957-05-29,288.138184,273.725098,65.430008,20.303671,0.746873,270.498383
1957-05-30,294.364258,273.143341,67.643570,24.429405,1.115502,283.025177
1957-05-31,293.796082,275.003876,75.702324,25.072088,0.344463,306.563629
1957-06-01,293.908386,275.936279,65.940773,22.680079,1.822124,308.465363
1957-06-02,293.672913,274.951660,72.634087,23.092960,4.752734,286.747101
1957-06-03,290.564545,274.285675,99.981262,25.070984,17.535902,221.942963
1957-06-04,291.571899,278.327545,94.398643,29.994118,5.919180,263.529449
1957-06-05,293.751923,275.891022,78.353523,25.021702,0.526361,279.989410
1957-06-06,295.089050,276.944366,66.664536,23.747787,1.980771,315.118530
1957-06-07,295.586029,277.989929,71.219147,24.697012,4.875973,273.590546
1957-06-08,287.123230,272.725464,82.512924,32.516338,17.795195,244.670166
1957-06-09,287.816437,279.278931,99.991814,41.305424,18.851948,211.190353
1957-06-10,283.576630,277.796448,99.986809,31.676130,17.849686,241.468246
1957-06-11,287.562927,273.269501,78.123154,29.756596,9.540931,283.979523
1957-06-12,286.113312,276.246246,87.534027,30.858776,6.603809,249.634567
1957-06-13,286.916992,277.178253,99.992882,39.353897,8.385004,219.613876
1957-06-14,286.505859,277.432983,97.923401,39.205467,11.321339,208.296967
1957-06-15,287.417328,281.198242,99.952560,38.876572,6.609393,237.705612
1957-06-16,292.858459,274.872040,84.398254,30.159542,4.787056,315.085236
1957-06-17,291.139099,278.021698,70.148521,29.859468,3.283435,286.455322
1957-06-18,289.069489,271.238068,99.913086,30.901802,0.000000,321.600830
1957-06-19,294.990784,279.367340,63.041344,28.109766,0.624372,312.430176
1957-06-20,293.504944,277.475281,72.992363,29.722836,4.128711,291.140930
1957-06-21,291.259857,278.308533,85.602074,38.142757,2.918069,224.150452
1957-06-22,288.629181,274.778229,99.946632,38.996323,1.890165,284.830872
1957-06-23,287.216858,275.039032,96.722160,36.681408,0.000000,306.745911
1957-06-24,293.617462,272.994080,77.622200,31.970545,0.000000,324.045593
1957-06-25,293.455811,279.462036,63.286423,31.585369,0.000000,304.325806
1957-06-26,296.456451,277.422119,73.321190,28.703329,0.346260,315.894104
1957-06-27,297.996490,278.336182,74.544388,26.631842,0.000000,321.383057
1957-06-28,298.570679,279.476044,70.828156,25.063202,0.849025,304.989532
1957-06-29,295.891296,279.685089,57.310612,24.942156,1.975324,309.652924
1957-06-30,294.468140,271.235962,78.884636,25.151186,0.000000,328.350616
1957-07-01,297.689423,276.092010,61.403126,22.440104,0.000000,336.618591
1957-07-02,300.395966,278.067291,52.081955,19.963055,0.568351,334.746582
1957-07-03,301.321350,279.008148,54.275501,20.980865,0.000000,324.851349
1957-07-04,302.258301,280.727264,54.493313,22.634861,0.000000,320.377930
1957-07-05,299.912994,281.104401,73.679893,25.533882,0.000000,321.254120
1957-07-06,299.018982,280.322968,77.533707,27.425583,0.000000,321.691864
1957-07-07,297.229126,279.967133,81.432938,25.713581,0.000000,311.174072
1957-07-08,298.507050,278.747253,66.485207,22.162712,0.000000,326.506012
1957-07-09,299.058228,279.022644,63.470978,21.400648,0.000000,327.268921
1957-07-10,300.361053,280.157837,55.112686,21.952589,0.351289,312.146088
1957-07-11,301.611816,280.693420,63.773846,21.355322,0.000000,319.349091
1957-07-12,298.794342,283.096588,82.065353,25.316639,0.780819,297.366333
1957-07-13,299.005402,278.445251,80.093216,19.044399,0.000000,330.263794
1957-07-14,301.643707,280.375702,48.527348,17.986444,0.000000,314.038635
1957-07-15,298.333038,281.203644,66.456825,27.164877,1.495352,274.999817
1957-07-16,298.737793,279.990387,79.837265,24.501051,0.745898,292.981720
1957-07-17,299.670898,279.774200,70.078712,23.530251,0.971513,310.142181
1957-07-18,299.018005,280.729065,73.358025,21.587616,0.000000,299.244293
1957-07-19,302.539551,280.437103,66.490555,19.496317,1.462277,329.108826
1957-07-20,299.792389,280.841095,60.837185,20.505760,3.703783,328.639862
1957-07-21,299.521240,278.263214,80.248924,20.667854,0.000000,325.038300
1957-07-22,302.631500,279.883636,55.503082,16.973913,0.000000,331.386108
1957-07-23,300.928192,280.010284,55.338993,17.663776,0.000000,326.428284
1957-07-24,301.099915,279.620789,64.952858,17.931650,0.000000,321.462708
1957-07-25,303.215271,280.853516,59.618187,16.584938,0.000000,325.202972
1957-07-26,301.663025,281.305817,45.931839,16.102829,0.000000,327.358032
1957-07-27,299.352142,279.328522,57.424931,17.813486,0.770693,318.254730
1957-07-28,297.872345,279.008698,72.835419,19.774464,1.548620,288.868713
1957-07-29,297.447388,278.658020,83.868851,23.341825,2.537078,277.387207
1957-07-30,295.834534,274.608307,99.966927,29.106810,6.519394,243.637283
1957-07-31,294.881927,279.595642,90.313560,35.478897,8.137014,224.263092
1957-08-01,292.276642,278.131317,99.967834,24.310032,3.221112,277.327118
1957-08-02,296.064880,274.105682,64.160042,22.123110,0.000000,316.144653
1957-08-03,299.879486,277.079163,52.112980,19.844101,0.616920,289.455780
1957-08-04,298.207581,280.608185,57.050888,21.682312,0.568989,220.020248
1957-08-05,296.755615,282.661835,74.590347,28.550316,8.871412,218.267975
1957-08-06,295.196655,279.321503,83.902573,32.119305,1.308034,252.525375
1957-08-07,289.814087,273.990051,99.980667,22.621378,0.381337,291.477936
1957-08-08,291.757812,268.485870,73.996742,21.093855,0.000000,305.599640
1957-08-09,290.249542,271.152985,83.845505,22.423574,1.253439,259.365082
1957-08-10,295.362671,270.098511,69.032295,20.725597,0.000000,292.464111
1957-08-11,297.044678,274.236420,66.436729,20.858837,0.000000,287.510071
1957-08-12,298.215790,275.410980,68.648254,17.505541,0.000000,297.872498
1957-08-13,300.164398,276.713531,61.513344,17.002964,0.000000,286.118530
1957-08-14,301.109100,279.693909,75.311516,18.174715,0.000000,277.137695
1957-08-15,299.769470,278.709595,59.071621,17.378454,0.632740,253.172913
1957-08-16,297.207489,278.947937,91.203941,22.061068,5.445100,259.432739
1957-08-17,293.717865,278.473145,99.999138,23.678829,2.170073,258.361664
1957-08-18,295.696259,272.897552,65.069572,18.153099,0.657091,285.539673
1957-08-19,297.822937,275.876068,62.534977,18.495090,0.000000,266.678162
1957-08-20,299.125519,277.479767,68.028633,16.804476,0.000000,281.086945
1957-08-21,298.262604,277.146545,64.511665,18.574444,0.681813,262.647034
1957-08-22,296.962311,277.728882,79.523949,22.124298,1.017541,259.010529
1957-08-23,296.295410,276.770325,83.832199,20.628712,0.803464,264.467957
1957-08-24,297.561188,275.919586,64.180130,18.201944,0.000000,260.104614
1957-08-25,298.298645,276.401489,63.787579,18.272825,0.000000,253.958527
1957-08-26,295.420288,277.109161,90.563446,23.839090,0.000000,230.446457
1957-08-27,293.583710,276.887787,99.998703,26.787458,1.059385,229.681046
1957-08-28,293.610107,274.789520,99.987633,25.605579,0.328830,252.394623
1957-08-29,294.235352,275.378754,99.989922,25.698896,1.292728,239.595322
1957-08-30,296.309631,277.110229,99.988571,24.076870,3.962961,221.974304
1957-08-31,296.742706,277.259186,77.411369,20.608608,0.000000,230.010223
1957-09-01,295.263702,276.383362,79.445206,23.761196,1.625326,222.283417
1957-09-02,291.809692,276.236359,98.395493,29.609108,5.320383,199.853363
1957-09-03,292.927979,274.952148,95.342590,28.016415,2.732288,207.685165
1957-09-04,289.564392,273.203613,92.750847,33.415066,1.962771,177.058426
1957-09-05,285.114532,272.474426,99.993843,30.109312,1.531290,203.319168
1957-09-06,286.567291,268.825165,71.686302,27.589285,0.000000,191.264160
1957-09-07,283.354156,274.813538,99.987915,34.553749,11.556242,147.844055
1957-09-08,284.724274,270.063141,99.996124,31.778557,0.433139,212.518921
1957-09-09,289.508942,269.100311,78.207451,24.687450,0.000000,245.729599
1957-09-10,292.140900,271.236664,55.889305,23.493599,0.000000,224.149277
1957-09-11,293.008728,271.096924,87.062668,26.128120,0.000000,239.015793
1957-09-12,294.319519,272.777039,68.231644,22.623075,0.000000,228.127609
1957-09-13,295.674438,274.881592,53.873024,18.369661,0.630952,219.634598
1957-09-14,292.973267,274.965271,99.987633,22.989635,2.758232,158.726761
1957-09-15,281.942291,266.839447,83.049866,24.972872,0.000000,218.088791
1957-09-16,283.129639,267.279663,99.991165,26.728045,0.000000,201.107025
1957-09-17,289.226135,267.065125,66.414879,19.772478,0.000000,221.071228
1957-09-18,289.796234,270.463379,40.674496,21.020884,0.000000,195.485992
1957-09-19,282.888947,272.275391,99.995781,32.448864,4.169107,184.711731
1957-09-20,278.537140,268.131683,99.993782,40.810520,9.936751,114.143204
1957-09-21,277.331970,269.819611,91.201843,37.978199,3.162361,152.911636
1957-09-22,277.750000,264.757965,99.984726,39.703285,0.301732,161.827133
1957-09-23,279.509216,263.489777,99.991478,36.925274,0.000000,196.628754
1957-09-24,284.290100,264.530884,99.998947,26.646467,0.833418,211.243118
1957-09-25,283.144318,267.076965,59.712593,27.141840,2.247858,174.061539
1957-09-26,279.376282,267.642242,99.989891,36.051670,1.401772,158.606308
1957-09-27,277.965607,266.485474,66.097870,39.357597,0.492797,140.879272
1957-09-28,277.072083,270.756561,99.987122,33.749660,1.887382,131.929291
1957-09-29,276.993469,262.930603,73.693565,30.922855,0.000000,137.203598
1957-09-30,276.230774,265.971436,99.988281,32.205372,5.088947,135.877106
1957-10-01,277.623627,270.815735,97.270538,38.986740,16.528845,106.784073
1957-10-02,281.054169,267.142151,99.989418,46.589588,14.316317,136.889343
1957-10-03,274.126465,267.485321,99.986748,49.212749,6.194069,111.667908
1957-10-04,277.436676,260.614624,91.826675,32.557892,0.553216,161.702835
1957-10-05,277.383820,266.524261,77.157257,39.941654,0.416531,161.753555
1957-10-06,278.897797,262.340393,76.988197,37.182091,0.000000,184.522507
1957-10-07,284.706757,265.245972,83.609596,35.674763,0.000000,187.983795
1957-10-08,285.920929,265.375793,80.173355,29.239481,0.000000,187.443390
1957-10-09,286.084320,267.660187,63.810837,34.362293,0.000000,180.073868
1957-10-10,280.763550,268.588074,99.985725,43.919464,0.423350,106.838036
1957-10-11,269.609985,261.113739,83.072105,47.613785,1.809665,125.763557
1957-10-12,270.688721,255.913849,99.339691,27.091572,0.000000,183.756119
1957-10-13,271.938782,258.498474,66.968796,26.666325,0.000000,161.805878
1957-10-14,273.753601,258.476929,83.791191,24.199846,0.000000,168.752213
1957-10-15,277.777832,261.418884,60.629036,24.454325,0.318662,170.075684
1957-10-16,279.008087,270.477661,45.845905,27.505352,0.000000,131.738693
1957-10-17,278.131683,270.307007,99.997505,43.165558,11.263228,93.369934
1957-10-18,276.586121,268.019958,98.988197,47.367443,1.609304,123.861565
1957-10-19,281.366058,271.905609,99.996414,56.409164,2.805623,101.607689
1957-10-20,280.399323,270.352722,96.969673,49.219898,2.185531,107.401138
1957-10-21,276.639282,264.158142,89.667160,39.691044,2.339860,139.146988
1957-10-22,275.554779,268.900024,99.997078,43.121525,7.471860,116.071907
1957-10-23,273.892151,262.115021,85.057396,38.291447,1.151889,129.725601
1957-10-24,274.424683,263.585022,99.993614,44.300133,9.384216,79.417656
1957-10-25,278.835205,267.409607,99.998505,73.201721,11.989425,55.998703
1957-10-26,283.652283,270.784485,99.998756,63.820129,8.115623,96.133926
1957-10-27,283.196167,271.245026,99.988396,53.193359,1.825097,115.011307
1957-10-28,281.291168,270.997223,99.986717,62.805908,8.471102,77.807541
1957-10-29,277.280457,268.917389,99.997368,42.285217,7.048536,106.603996
1957-10-30,279.384949,261.522888,99.992554,38.253143,0.000000,127.970596
1957-10-31,282.142395,263.899414,71.770660,28.956421,0.000000,131.211899
1957-11-01,276.821106,268.390228,68.776649,35.331112,0.642599,71.184074
1957-11-02,282.432434,269.318542,99.994911,47.220535,0.000000,127.310547
1957-11-03,280.252411,271.083679,87.702423,36.838924,0.518963,108.832535
1957-11-04,277.751190,263.960632,99.997070,38.821495,0.000000,120.607491
1957-11-05,281.906403,265.876373,89.290314,35.358002,0.000000,118.992935
1957-11-06,282.049988,266.943512,62.537430,27.331135,0.000000,122.913567
1957-11-07,283.279846,267.100250,46.617760,29.119146,0.000000,115.013184
1957-11-08,282.764832,269.983002,65.085388,39.644844,0.582825,110.851418
1957-11-09,281.285126,273.030518,99.997383,52.354820,8.158581,45.454308
1957-11-10,278.823029,268.847229,99.994423,59.954304,6.740043,75.615211
1957-11-11,270.665802,258.617828,99.993217,46.647087,1.715359,104.292664
1957-11-12,271.948517,255.633087,92.326233,45.613102,0.000000,103.382004
1957-11-13,273.785248,261.578522,72.112274,39.961018,0.390490,89.320473
1957-11-14,274.411072,267.813324,98.287659,49.261620,0.901542,76.884590
1957-11-15,272.837463,266.180389,99.998459,59.652592,1.351091,62.911217
1957-11-16,270.486359,259.572968,99.998672,47.480103,1.257776,89.450493
1957-11-17,271.922241,254.416412,94.502037,44.882290,0.000000,93.597275
1957-11-18,272.266174,262.550934,80.749016,52.072411,0.352071,73.675804
1957-11-19,272.847290,262.846588,99.997162,54.178856,9.354216,66.421684
1957-11-20,272.157837,258.353394,99.998016,51.783867,0.973261,97.521378
1957-11-21,275.050323,260.193787,99.999596,65.758163,9.106433,38.930771
1957-11-22,275.004242,268.962250,99.998665,67.654091,23.452711,54.675644
1957-11-23,272.692261,264.395020,89.469360,56.375168,5.230075,94.740448
1957-11-24,271.641418,261.629730,99.997955,68.394211,13.407663,66.496857
1957-11-25,269.655548,262.356018,99.999588,57.972610,0.421614,77.001625
1957-11-26,270.628082,257.477905,99.997025,65.037659,0.690873,67.526131
1957-11-27,275.667084,262.992340,99.999481,64.103630,15.864514,54.466900
1957-11-28,272.990417,258.675446,74.439568,40.309193,1.429816,91.438393
1957-11-29,272.930725,254.737030,99.998184,57.892906,2.634742,65.854347
1957-11-30,273.901825,269.025146,99.999794,75.975204,8.216434,52.999352
1957-12-01,269.020691,258.182068,99.997818,50.227242,11.079033,58.644669
1957-12-02,261.582550,248.936569,75.272118,41.292694,1.288914,85.770004
1957-12-03,270.397797,257.775024,99.736755,52.110081,8.673625,43.597286
1957-12-04,269.094055,255.519287,99.997963,56.366253,2.874644,73.720100
1957-12-05,267.003967,254.880219,93.831161,68.481369,7.413921,47.145290
1957-12-06,265.294373,259.298279,92.835602,53.501732,5.087166,66.604927
1957-12-07,267.664062,255.372803,96.365967,57.741028,14.210206,56.030514
1957-12-08,268.326050,261.084412,93.082123,54.991764,1.886629,65.031387
1957-12-09,268.075409,258.677032,97.010941,55.763062,4.630703,64.429558
1957-12-10,266.577301,253.908432,99.997505,58.556114,0.000000,80.665245
1957-12-11,267.609344,256.154449,82.199287,58.181675,0.000000,76.780441
1957-12-12,269.571045,255.493530,87.419266,47.761440,0.529596,76.285469
1957-12-13,271.511932,258.521637,92.012947,58.015270,1.210008,56.378925
1957-12-14,270.047699,261.451263,99.998749,63.701244,2.161592,69.558029
1957-12-15,273.301056,259.126984,97.483795,72.091667,2.538974,55.661152
1957-12-16,277.080139,267.639130,99.999474,87.640839,6.033079,61.367180
1957-12-17,276.889648,269.317719,99.998955,60.245396,4.370571,65.050148
1957-12-18,273.996796,264.444275,99.999687,64.665520,0.352220,68.961395
1957-12-19,275.514679,263.781860,99.998718,55.667328,0.000000,68.022011
1957-12-20,274.201324,261.776428,82.367950,53.981632,0.000000,71.811272
1957-12-21,273.806244,262.236786,74.466858,45.391010,1.642027,65.269005
1957-12-22,273.931671,265.665283,99.998421,57.704273,3.126129,61.778233
1957-12-23,274.482239,261.683319,99.999275,71.415268,0.461677,64.972366
1957-12-24,275.698914,265.203583,99.999863,64.352570,3.326294,70.098038
1957-12-25,274.408417,263.907349,99.999222,70.356644,1.160881,58.626434
1957-12-26,271.886871,263.034760,99.998360,50.213757,1.766075,64.889374
1957-12-27,265.506866,253.250992,99.397377,56.624062,0.000000,74.063812
1957-12-28,270.153839,257.091980,76.666893,42.796402,0.000000,67.584755
1957-12-29,270.967224,257.322754,72.127029,35.759705,0.000000,70.835869
1957-12-30,273.770081,264.868927,99.997520,62.198757,4.298162,65.332283
1957-12-31,273.456177,264.113892,99.999954,41.795918,8.828892,64.485237
1958-01-01,266.530792,256.839447,90.205017,53.584373,1.912663,55.179893
1958-01-02,269.235046,258.594543,92.228027,67.110153,3.042773,50.774944
1958-01-03,268.868164,263.327209,81.742317,58.284920,4.496361,67.973930
1958-01-04,272.030121,260.847839,99.388268,66.928299,15.660899,40.537430
1958-01-05,273.489777,267.616821,98.705605,68.663895,15.627505,43.961796
1958-01-06,273.425720,263.476440,99.997520,51.086815,26.737574,72.940552
1958-01-07,268.373108,257.137634,89.293434,54.343674,1.086446,80.409737
1958-01-08,263.306580,250.765366,90.692421,49.548210,0.000000,81.549995
1958-01-09,268.758209,252.015976,76.634766,46.595276,1.081033,73.051918
1958-01-10,270.935913,260.977112,89.624283,63.768665,6.099593,53.228775
1958-01-11,271.333740,255.484619,99.998360,59.758862,0.606689,82.543434
1958-01-12,272.656982,259.437103,87.903877,62.282192,1.033671,63.456028
1958-01-13,270.356750,263.956604,97.718674,63.804214,1.602712,76.699463
1958-01-14,269.269775,256.635223,98.611008,54.244839,0.000000,85.616554
1958-01-15,271.476532,258.322479,78.666519,44.302036,0.000000,86.243904
1958-01-16,272.707672,259.745972,72.452576,35.539856,0.000000,81.346306
1958-01-17,273.763763,261.894501,64.045662,28.835457,0.000000,89.524063
1958-01-18,274.446350,262.943573,70.582275,44.797726,1.972682,66.431511
1958-01-19,275.652252,266.565491,81.888916,35.108055,6.699565,81.721146
1958-01-20,274.184021,265.379059,57.664970,12.873641,2.017113,68.991188
1958-01-21,270.946930,257.234528,99.999199,29.647266,2.040105,93.791161
1958-01-22,266.509430,251.190720,74.057816,26.063595,0.983535,74.871605
1958-01-23,267.268524,259.559296,92.739708,36.849045,3.175438,69.351639
1958-01-24,264.751892,255.675430,92.834679,49.161495,2.269956,81.366966
1958-01-25,263.190369,252.689224,94.675247,52.875946,0.715269,91.627373
1958-01-26,261.443634,248.320419,94.407806,49.495583,0.000000,101.465805
1958-01-27,261.703857,247.735428,99.992706,57.176952,0.434825,91.512993
1958-01-28,263.815704,250.309265,95.759613,54.965675,1.292424,85.668938
1958-01-29,266.389160,257.947601,85.202454,65.265526,4.419718,64.919563
1958-01-30,269.149139,262.857086,81.383682,57.793484,2.603660,67.423134
1958-01-31,270.739563,261.056824,83.074303,61.153080,5.733164,72.051025
1958-02-01,272.003693,261.197968,84.290123,57.022907,17.108896,73.760696
1958-02-02,268.362061,257.320221,81.976952,47.379131,4.983074,89.907860
1958-02-03,261.113037,246.090500,93.915710,47.071461,0.000000,115.557182
1958-02-04,269.144226,254.426956,79.791054,54.346233,3.112337,82.028633
1958-02-05,270.052002,263.141235,88.952904,49.198597,4.675063,87.803711
1958-02-06,267.430817,259.488068,99.443695,39.079556,2.041417,80.153206
1958-02-07,259.318512,254.052292,75.116638,41.731838,2.825253,93.557106
1958-02-08,255.125671,238.911774,81.589882,40.429432,0.000000,122.324287
1958-02-09,266.805298,247.769714,84.862793,34.647121,9.884761,75.919350
1958-02-10,260.910370,245.594604,86.515442,36.617870,1.737271,115.950699
1958-02-11,274.170837,259.578766,91.235466,55.709789,1.766741,75.184029
1958-02-12,274.663269,268.351349,96.400291,62.288502,6.565198,81.683228
1958-02-13,273.344635,264.126556,91.490578,42.806965,8.162673,103.276642
1958-02-14,268.509827,251.356598,99.985985,46.493355,0.000000,129.155334
1958-02-15,274.922272,259.127258,90.597710,50.483868,8.997592,68.967834
1958-02-16,275.689606,265.146973,99.993294,57.287994,3.334864,107.943710
1958-02-17,277.184723,267.874268,92.026482,53.548599,1.912714,104.223381
1958-02-18,275.292725,263.213409,78.318207,37.138184,0.799545,115.151833
1958-02-19,269.610779,260.345398,80.184326,38.160946,0.698687,118.767235
1958-02-20,267.380493,250.676102,88.683998,33.009624,0.000000,153.747009
1958-02-21,269.598999,254.233063,65.704025,41.103405,0.516572,107.641853
1958-02-22,267.970764,258.750488,76.826668,36.395180,3.135145,112.462044
1958-02-23,266.479675,250.075912,93.977440,31.273731,0.000000,154.813629
1958-02-24,266.074188,248.192703,96.456688,31.918045,0.000000,155.728592
1958-02-25,266.101868,247.159866,98.574028,35.266083,0.000000,163.662491
1958-02-26,269.688782,249.191071,77.264313,37.647793,0.746790,121.526184
1958-02-27,274.146576,257.381042,93.295525,40.415257,0.770534,158.469513
1958-02-28,274.644836,262.933228,89.495453,46.006584,17.273689,74.238235
1958-03-01,274.152069,263.714325,75.854691,39.390362,10.459987,136.641861
1958-03-02,272.940552,266.482147,87.816605,39.220394,22.555298,134.950012
1958-03-03,271.261078,264.043701,83.153900,32.672363,6.194976,130.786987
1958-03-04,267.163910,256.916656,79.483032,33.534210,0.000000,173.975266
1958-03-05,269.609070,252.047104,84.860184,43.280476,2.081364,128.233017
1958-03-06,272.605591,259.620789,99.988380,37.954433,17.471006,139.035995
1958-03-07,272.024384,262.350098,79.740730,40.450947,3.941889,136.015961
1958-03-08,274.972992,263.525513,85.035835,45.668015,2.128067,146.657730
1958-03-09,276.284454,257.894562,99.986107,53.691704,18.469736,102.192398
1958-03-10,275.208405,263.173706,99.995949,50.356808,3.136662,142.270935
1958-03-11,272.891663,261.012909,91.687553,42.188156,0.531839,174.239075
1958-03-12,271.609955,256.130157,98.934364,43.370781,0.000000,199.240204
1958-03-13,272.118683,252.464127,99.994576,35.250599,0.000000,207.275314
1958-03-14,274.589325,254.321930,97.964920,33.921406,0.000000,205.678467
1958-03-15,272.719421,255.470901,95.061493,41.048470,0.000000,195.386475
1958-03-16,275.269012,255.799271,99.987953,35.923489,0.681757,207.151413
1958-03-17,277.372772,261.242676,69.136963,34.140678,0.000000,202.839325
1958-03-18,278.829193,264.045624,70.472290,35.051914,0.810144,214.850784
1958-03-19,276.780579,266.426331,83.230415,44.494675,3.139109,167.099884
1958-03-20,276.461761,262.349518,99.997360,40.235962,0.988087,215.241455
1958-03-21,279.696869,263.662659,88.445839,35.982750,6.111261,202.559433
1958-03-22,278.470001,269.352234,99.998604,43.660213,3.286435,176.542603
1958-03-23,277.035522,267.459229,99.996033,46.820126,4.879112,164.765717
1958-03-24,276.457458,265.991058,85.323273,39.518784,6.951926,169.274948
1958-03-25,276.937378,264.212341,89.745644,44.308311,2.534933,163.889755
1958-03-26,274.970215,267.537598,90.724030,34.576488,1.069425,199.136108
1958-03-27,273.678619,255.491135,85.030479,32.222115,0.000000,241.873428
1958-03-28,277.798462,260.659088,63.954082,35.207367,0.000000,203.066711
1958-03-29,274.283142,264.834961,99.996582,42.665047,0.000000,197.775757
1958-03-30,273.973175,258.903015,99.999245,36.978973,0.000000,238.173126
1958-03-31,276.296875,255.770966,90.562645,36.502430,0.000000,237.021194
1958-04-01,279.362701,259.721161,99.995903,42.448917,0.000000,240.190155
1958-04-02,281.615662,261.129730,99.999512,39.641918,0.000000,256.481415
1958-04-03,281.615784,260.814392,99.997414,37.163334,0.000000,260.623871
1958-04-04,283.604523,263.185272,99.996689,35.023659,0.000000,257.093719
1958-04-05,282.295929,262.834991,85.240341,31.420746,0.000000,265.328857
1958-04-06,286.009979,265.902008,65.469475,29.739361,0.693781,258.403259
1958-04-07,283.255554,269.570618,87.853432,40.620136,1.127816,233.114166
1958-04-08,284.000397,272.693176,80.869202,45.519222,2.280668,234.248764
1958-04-09,283.098663,272.755463,81.013863,46.928581,6.780612,183.557190
1958-04-10,280.935974,269.373688,99.999504,48.707832,2.339756,185.678284
1958-04-11,279.875397,270.936584,98.601906,39.852058,12.423550,215.387695
1958-04-12,278.684937,264.651611,72.211975,40.728561,0.777534,278.670135
1958-04-13,277.977539,274.473663,99.997406,36.913147,4.468976,202.462021
1958-04-14,275.718292,266.362396,82.632690,33.122482,2.968080,195.679703
1958-04-15,275.480713,260.138367,86.463326,32.067070,0.000000,256.384338
1958-04-16,277.796234,271.421509,99.999878,40.853268,10.472950,206.805283
1958-04-17,274.879120,264.958740,94.202370,37.102028,3.171873,237.195816
1958-04-18,278.546753,262.150238,91.066055,41.114830,0.000000,282.143127
1958-04-19,288.220795,270.242126,92.242645,37.124454,0.632585,279.215118
1958-04-20,282.787231,275.028870,85.616699,39.347748,0.779012,239.704788
1958-04-21,284.963135,269.734497,99.999954,39.594471,0.000000,247.591370
1958-04-22,285.900024,268.842804,80.485397,39.501816,0.753824,246.176956
1958-04-23,278.896423,268.781342,99.999435,35.614857,11.752957,208.953369
1958-04-24,275.550385,263.444000,82.743896,34.838818,2.188792,286.699921
1958-04-25,278.069336,264.332336,99.997063,41.367172,14.414784,175.470093
1958-04-26,276.739685,269.345795,90.144463,49.825665,8.087991,198.564148
1958-04-27,273.978973,268.171417,75.765579,40.909618,0.843946,246.709076
1958-04-28,274.461914,260.435089,99.995544,39.639244,0.000000,300.600830
1958-04-29,277.411682,259.798096,99.997276,34.617634,0.000000,309.111816
